om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
660159,2019,01,04,2019-01-04,13:38:00,3,FL,12,0,40.0000,0,0,1000,0,29.6000,-82.0900,29.6000,-82.0900,0,0,0,0,0,1,0,0,0,EG
660160,2019,01,04,2019-01-04,13:38:00,3,FL,12,0,40.0000,0,0,3000,0,29.5700,-82.0700,29.5700,-82.0700,0,0,0,0,0,1,0,0,0,EG
660161,2019,01,04,2019-01-04,13:56:00,3,FL,12,0,40.0000,0,0,1000,0,29.6400,-81.9000,29.6400,-81.9000,0,0,0,0,0,107,0,0,0,EG
660162,2019,01,04,2019-01-04,13:56:00,3,FL,12,0,40.0000,0,0,1000,0,29.6400,-81.9000,29.6400,-81.9000,0,0,0,0,0,107,0,0,0,EG
660163,2019,01,04,2019-01-04,15:05:00,3,FL,12,0,40.0000,0,0,1000,0,29.5500,-81.2500,29.5500,-81.2500,0,0,0,0,0,35,0,0,0,EG
660164,2019,01,04,2019-01-04,15:10:00,3,FL,12,0,40.0000,0,0,1000,0,29.5200,-81.2200,29.5200,-81.2200,0,0,0,0,0,35,0,0,0,EG
660165,2019,01,04,2019-01-04,17:43:00,3,TN,47,0,50.0000,0,0,0,0,36.3300,-83.0900,36.3300,-83.0900,0,0,0,0,0,73,0,0,0,EG
660166,2019,01,04,2019-01-04,18:10:00,3,TN,47,0,50.0000,0,0,0,0,36.2100,-83.3000,36.2100,-83.3000,0,0,0,0,0,63,0,0,0,EG
660167,2019,01,04,2019-01-04,18:10:00,3,TN,47,0,50.0000,0,0,0,0,36.2600,-83.1600,36.2600,-83.1600,0,0,0,0,0,63,0,0,0,EG
660168,2019,01,06,2019-01-06,13:50:00,3,CA,06,0,56.0000,0,0,0,0,37.1100,-122.2900,37.1100,-122.2900,0,0,0,0,0,81,0,0,0,EG
660169,2019,01,06,2019-01-06,13:50:00,3,CA,06,0,61.0000,0,0,0,0,37.1076,-122.2913,37.1076,-122.2913,0,0,0,0,0,81,0,0,0,EG
660170,2019,01,08,2019-01-08,15:22:00,3,OH,39,0,52.0000,0,0,5000,0,41.4500,-81.3400,41.4692,-81.2142,0,0,0,0,0,55,0,0,0,EG
660171,2019,01,08,2019-01-08,16:39:00,3,PA,42,0,50.0000,0,0,0,0,41.3500,-79.2700,41.3500,-79.2700,0,0,0,0,0,31,0,0,0,EG
660172,2019,01,19,2019-01-19,00:57:00,3,AR,05,0,52.0000,0,0,0,0,33.6591,-94.2093,33.6591,-94.2093,0,0,0,0,0,81,0,0,0,EG
660173,2019,01,19,2019-01-19,02:51:00,3,TX,48,0,50.0000,0,0,3000,0,29.2892,-96.0415,29.2892,-96.0415,0,0,0,0,0,481,0,0,0,EG
660174,2019,01,19,2019-01-19,03:40:00,3,LA,22,0,61.0000,0,0,0,0,31.6273,-92.1421,31.6273,-92.1421,0,0,0,0,0,59,0,0,0,EG
660175,2019,01,19,2019-01-19,03:53:00,3,TX,48,0,50.0000,0,0,15000,0,29.3700,-95.0900,29.3700,-95.0900,0,0,0,0,0,167,0,0,0,EG
660176,2019,01,19,2019-01-19,04:31:00,3,LA,22,0,50.0000,0,0,3000,0,31.7750,-91.5710,31.7750,-91.5710,0,0,0,0,0,25,0,0,0,EG
660177,2019,01,19,2019-01-19,04:45:00,3,TX,48,0,50.0000,0,0,5000,0,30.0700,-93.7200,30.0700,-93.7200,0,0,0,0,0,361,0,0,0,EG
660178,2019,01,19,2019-01-19,04:51:00,3,MS,28,0,50.0000,0,0,5000,0,32.2612,-90.7966,32.2612,-90.7966,0,0,0,0,0,149,0,0,0,EG
660179,2019,01,19,2019-01-19,04:53:00,3,MS,28,0,50.0000,0,0,3000,0,32.6582,-90.3734,32.6582,-90.3734,0,0,0,0,0,163,0,0,0,EG
660180,2019,01,19,2019-01-19,05:03:00,3,MS,28,0,50.0000,0,0,20000,0,32.2200,-90.8400,32.2200,-90.8400,0,0,0,0,0,149,0,0,0,EG
660181,2019,01,19,2019-01-19,05:11:00,3,LA,22,0,50.0000,0,0,3000,0,31.9000,-91.3200,31.9000,-91.3200,0,0,0,0,0,107,0,0,0,EG
660182,2019,01,19,2019-01-19,05:28:00,3,MS,28,0,55.0000,0,0,15000,0,32.5280,-90.2940,32.5700,-90.0900,0,0,0,0,0,89,0,0,0,EG
660183,2019,01,19,2019-01-19,06:14:00,3,MS,28,0,50.0000,0,0,3000,0,33.3000,-89.5800,33.3000,-89.5800,0,0,0,0,0,97,0,0,0,EG
660184,2019,01,19,2019-01-19,06:24:00,3,MS,28,0,55.0000,0,0,10000,0,31.9404,-90.9779,31.8917,-90.8932,0,0,0,0,0,21,0,0,0,EG
660185,2019,01,19,2019-01-19,06:44:00,3,MS,28,0,50.0000,0,0,3000,0,33.4166,-89.2667,33.4166,-89.2667,0,0,0,0,0,19,0,0,0,EG
660186,2019,01,19,2019-01-19,06:45:00,3,MS,28,0,50.0000,0,0,2000,0,31.5000,-91.0700,31.5000,-91.0700,0,0,0,0,0,37,0,0,0,EG
660187,2019,01,19,2019-01-19,07:12:00,3,MS,28,0,50.0000,0,0,3000,0,33.0760,-89.6100,33.0760,-89.6100,0,0,0,0,0,7,0,0,0,EG
660188,2019,01,19,2019-01-19,07:13:00,3,MS,28,0,55.0000,0,0,20000,0,31.4317,-90.8587,31.4317,-90.8587,0,0,0,0,0,37,0,0,0,EG
660189,2019,01,19,2019-01-19,07:14:00,3,MS,28,0,50.0000,0,0,3000,0,31.9930,-90.3690,31.9930,-90.3690,0,0,0,0,0,29,0,0,0,EG
660190,2019,01,19,2019-01-19,07:14:00,3,MS,28,0,50.0000,0,0,5000,0,32.3062,-90.2373,32.3062,-90.2373,0,0,0,0,0,49,0,0,0,EG
660191,2019,01,19,2019-01-19,07:14:00,3,MS,28,0,50.0000,0,0,10000,0,33.0300,-89.5300,33.0557,-89.4811,0,0,0,0,0,7,0,0,0,EG
660192,2019,01,19,2019-01-19,07:17:00,3,MS,28,0,50.0000,0,0,5000,0,31.7169,-90.5698,31.7169,-90.5698,0,0,0,0,0,29,0,0,0,EG
660193,2019,01,19,2019-01-19,07:23:00,3,MS,28,0,50.0000,0,0,2000,0,32.4340,-90.1056,32.4340,-90.1056,0,0,0,0,0,89,0,0,0,EG
660194,2019,01,19,2019-01-19,07:31:00,3,MS,28,0,50.0000,0,0,5000,0,31.7660,-90.3560,31.7660,-90.3560,0,0,0,0,0,29,0,0,0,EG
660195,2019,01,19,2019-01-19,07:41:00,3,MS,28,0,50.0000,0,0,3000,0,32.0200,-90.0530,32.0200,-90.0530,0,0,0,0,0,127,0,0,0,EG
660196,2019,01,19,2019-01-19,07:42:00,3,MS,28,0,50.0000,0,0,3000,0,33.3100,-89.2700,33.3100,-89.2700,0,0,0,0,0,19,0,0,0,EG
