om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1983,01,11,1983-01-11,13:00:00,3,AR,5,1,0.0,0,0,0.0,0.0,36.27,-92.32,0.0,0.0,0,0,0,0,0,5,0,0,0,
2,1983,01,11,1983-01-11,14:00:00,3,AR,5,2,0.0,0,0,0.0,0.0,36.28,-93.08,0.0,0.0,0,0,0,0,0,9,0,0,0,
3,1983,01,11,1983-01-11,16:00:00,3,AR,5,3,0.0,0,0,0.0,0.0,35.57,-91.23,0.0,0.0,0,0,0,0,0,67,0,0,0,
4,1983,01,24,1983-01-24,01:55:00,3,CA,6,1,54.0,0,0,0.0,0.0,38.67,-121.4,0.0,0.0,0,0,0,0,0,67,0,0,0,
5,1983,01,26,1983-01-26,22:00:00,3,CA,6,2,52.0,0,0,0.0,0.0,40.03,-124.05,0.0,0.0,0,0,0,0,0,23,0,0,0,
6,1983,01,26,1983-01-26,22:30:00,3,CA,6,3,61.0,0,0,0.0,0.0,40.03,-124.05,0.0,0.0,0,0,0,0,0,23,0,0,0,
7,1983,01,27,1983-01-27,19:21:00,3,AZ,4,1,52.0,0,0,0.0,0.0,33.43,-112.02,0.0,0.0,0,0,0,0,0,13,0,0,0,
8,1983,01,27,1983-01-27,20:00:00,3,AZ,4,2,0.0,0,0,0.0,0.0,33.48,-111.9,0.0,0.0,0,0,0,0,0,13,0,0,0,
9,1983,01,31,1983-01-31,11:00:00,3,TX,48,1,0.0,0,0,0.0,0.0,32.92,-96.63,0.0,0.0,0,0,0,0,0,113,0,0,0,
10,1983,01,31,1983-01-31,12:00:00,3,TX,48,2,0.0,0,0,0.0,0.0,32.48,-94.73,0.0,0.0,0,0,0,0,0,183,0,0,0,
11,1983,01,31,1983-01-31,12:15:00,3,TX,48,3,0.0,0,0,0.0,0.0,32.97,-94.97,0.0,0.0,0,0,0,0,0,63,0,0,0,
12,1983,01,31,1983-01-31,12:15:00,3,TX,48,4,0.0,0,0,0.0,0.0,32.35,-94.65,0.0,0.0,0,0,0,0,0,401,0,0,0,
13,1983,01,31,1983-01-31,12:30:00,3,TX,48,5,0.0,0,0,0.0,0.0,32.17,-94.33,0.0,0.0,0,0,0,0,0,365,0,0,0,
14,1983,01,31,1983-01-31,12:45:00,3,TX,48,6,0.0,0,0,0.0,0.0,33.33,-94.35,0.0,0.0,0,0,0,0,0,37,0,0,0,
15,1983,01,31,1983-01-31,13:00:00,3,TX,48,7,0.0,0,0,0.0,0.0,33.13,-94.53,0.0,0.0,0,0,0,0,0,67,0,0,0,
16,1983,01,31,1983-01-31,15:45:00,3,LA,22,1,0.0,0,0,0.0,0.0,30.65,-91.15,0.0,0.0,0,0,0,0,0,33,0,0,0,
17,1983,01,31,1983-01-31,15:45:00,3,LA,22,2,0.0,0,0,0.0,0.0,30.72,-91.15,0.0,0.0,0,0,0,0,0,37,0,0,0,
18,1983,01,31,1983-01-31,17:30:00,3,AR,5,4,0.0,0,0,0.0,0.0,35.25,-93.08,0.0,0.0,0,0,0,0,0,115,0,0,0,
19,1983,01,31,1983-01-31,17:30:00,3,TX,48,8,0.0,0,0,0.0,0.0,31.55,-97.2,0.0,0.0,0,0,0,0,0,309,0,0,0,
20,1983,01,31,1983-01-31,20:00:00,3,LA,22,3,0.0,0,0,0.0,0.0,30.35,-92.67,0.0,0.0,0,0,0,0,0,53,0,0,0,
21,1983,01,31,1983-01-31,20:00:00,3,LA,22,4,0.0,0,0,0.0,0.0,30.22,-92.37,0.0,0.0,0,0,0,0,0,1,0,0,0,
22,1983,01,31,1983-01-31,21:20:00,3,LA,22,5,0.0,0,0,0.0,0.0,31.03,-92.2,0.0,0.0,0,0,0,0,0,9,0,0,0,
23,1983,01,31,1983-01-31,21:35:00,3,LA,22,6,0.0,0,0,0.0,0.0,30.73,-91.97,0.0,0.0,0,0,0,0,0,97,0,0,0,
24,1983,01,31,1983-01-31,21:40:00,3,LA,22,7,0.0,0,0,0.0,0.0,31.03,-92.18,0.0,0.0,0,0,0,0,0,9,0,0,0,
25,1983,01,31,1983-01-31,21:40:00,3,LA,22,8,0.0,0,0,0.0,0.0,30.98,-92.07,0.0,0.0,0,0,0,0,0,9,0,0,0,
26,1983,01,31,1983-01-31,22:00:00,3,LA,22,9,0.0,0,0,0.0,0.0,31.0,-92.3,0.0,0.0,0,0,0,0,0,79,0,0,0,
27,1983,01,31,1983-01-31,22:30:00,3,LA,22,10,0.0,0,0,0.0,0.0,30.32,-91.8,0.0,0.0,0,0,0,0,0,99,0,0,0,
28,1983,01,31,1983-01-31,22:35:00,3,LA,22,11,0.0,0,0,0.0,0.0,30.58,-91.62,0.0,0.0,0,0,0,0,0,77,0,0,0,
29,1983,01,31,1983-01-31,22:40:00,3,MS,28,1,0.0,0,0,0.0,0.0,31.57,-91.4,0.0,0.0,0,0,0,0,0,1,0,0,0,
31,1983,01,31,1983-01-31,23:00:00,3,MS,28,2,0.0,0,0,0.0,0.0,32.27,-90.43,0.0,0.0,0,0,0,0,0,49,0,0,0,
30,1983,01,31,1983-01-31,23:00:00,3,LA,22,12,0.0,0,0,0.0,0.0,30.4,-91.43,0.0,0.0,0,0,0,0,0,47,0,0,0,
32,1983,01,31,1983-01-31,23:10:00,3,MS,28,3,0.0,0,0,0.0,0.0,32.25,-90.53,0.0,0.0,0,0,0,0,0,49,0,0,0,
33,1983,01,31,1983-01-31,23:15:00,3,LA,22,13,0.0,0,0,0.0,0.0,30.53,-91.35,0.0,0.0,0,0,0,0,0,77,0,0,0,
34,1983,01,31,1983-01-31,23:15:00,3,LA,22,14,0.0,0,0,0.0,0.0,30.17,-91.15,0.0,0.0,0,0,0,0,0,47,0,0,0,
35,1983,01,31,1983-01-31,23:20:00,3,MS,28,4,0.0,0,0,0.0,0.0,32.33,-90.17,0.0,0.0,0,0,0,0,0,49,0,0,0,
36,1983,01,31,1983-01-31,23:30:00,3,MS,28,5,0.0,0,0,0.0,0.0,30.55,-88.67,0.0,0.0,0,0,0,0,0,59,0,0,0,
37,1983,01,31,1983-01-31,23:30:00,3,MS,28,6,0.0,0,0,0.0,0.0,32.33,-90.33,0.0,0.0,0,0,0,0,0,49,0,0,0,
38,1983,01,31,1983-01-31,23:30:00,3,MS,28,7,0.0,0,0,0.0,0.0,32.33,-90.17,0.0,0.0,0,0,0,0,0,49,0,0,0,
39,1983,01,31,1983-01-31,23:35:00,3,LA,22,15,0.0,0,0,0.0,0.0,30.55,-91.12,0.0,0.0,0,0,0,0,0,33,0,0,0,
40,1983,01,31,1983-01-31,23:45:00,3,LA,22,16,0.0,0,0,0.0,0.0,30.47,-91.17,0.0,0.0,0,0,0,0,0,33,0,0,0,
41,1983,01,31,1983-01-31,23:55:00,3,MS,28,8,0.0,0,0,0.0,0.0,31.58,-90.45,0.0,0.0,0,0,0,0,0,85,0,0,0,
43,1983,02,01,1983-02-01,00:30:00,3,MS,28,9,0.0,0,0,0.0,0.0,32.68,-89.35,0.0,0.0,0,0,0,0,0,79,0,0,0,
42,1983,02,01,1983-02-01,00:30:00,3,LA,22,17,0.0,0,0,0.0,0.0,30.82,-90.78,0.0,0.0,0,0,0,0,0,91,0,0,0,
44,1983,02,01,1983-02-01,03:00:00,3,LA,22,18,0.0,0,0,0.0,0.0,30.87,-90.5,0.0,0.0,0,0,0,0,0,105,0,0,0,
46,1983,02,01,1983-02-01,04:30:00,3,MS,28,10,0.0,0,0,0.0,0.0,30.55,-88.67,0.0,0.0,0,0,0,0,0,59,0,0,0,
47,1983,02,01,1983-02-01,04:30:00,3,MS,28,11,0.0,0,0,0.0,0.0,33.03,-90.0,0.0,0.0,0,0,0,0,0,51,0,0,0,
45,1983,02,01,1983-02-01,04:30:00,3,LA,22,19,0.0,0,0,0.0,0.0,29.9,-89.88,0.0,0.0,0,0,0,0,0,87,0,0,0,
48,1983,02,01,1983-02-01,05:00:00,3,AL,1,1,0.0,0,0,0.0,0.0,30.47,-88.35,0.0,0.0,0,0,0,0,0,97,0,0,0,
49,1983,02,01,1983-02-01,05:18:00,3,MS,28,12,0.0,0,0,0.0,0.0,30.42,-88.5,0.0,0.0,0,0,0,0,0,59,0,0,0,
50,1983,02,01,1983-02-01,05:24:00,3,AL,1,2,50.0,0,0,0.0,0.0,30.68,-88.23,0.0,0.0,0,0,0,0,0,97,0,0,0,
51,1983,02,01,1983-02-01,06:00:00,3,AL,1,3,0.0,0,0,0.0,0.0,31.33,-87.43,0.0,0.0,0,0,0,0,0,99,0,0,0,
52,1983,02,01,1983-02-01,06:00:00,3,AL,1,4,0.0,0,0,0.0,0.0,31.58,-87.33,0.0,0.0,0,0,0,0,0,99,0,0,0,
53,1983,02,01,1983-02-01,06:20:00,3,AL,1,5,0.0,0,0,0.0,0.0,31.3,-87.23,0.0,0.0,0,0,0,0,0,35,0,0,0,
54,1983,02,01,1983-02-01,09:30:00,3,FL,12,1,0.0,0,0,0.0,0.0,30.63,-86.17,0.0,0.0,0,0,0,0,0,131,0,0,0,
55,1983,02,01,1983-02-01,17:00:00,3,FL,12,2,0.0,0,0,0.0,0.0,30.18,-85.8,0.0,0.0,0,0,0,0,0,5,0,0,0,
56,1983,02,01,1983-02-01,19:00:00,3,AL,1,6,0.0,0,0,0.0,0.0,31.0,-86.33,0.0,0.0,0,0,0,0,0,39,0,0,0,
57,1983,02,01,1983-02-01,19:00:00,3,AL,1,7,0.0,0,0,0.0,0.0,31.28,-86.25,0.0,0.0,0,0,0,0,0,39,0,0,0,
58,1983,02,01,1983-02-01,19:45:00,3,AL,1,8,0.0,0,0,0.0,0.0,31.32,-85.5,0.0,0.0,0,0,0,0,0,45,0,0,0,
59,1983,02,01,1983-02-01,20:00:00,3,AL,1,9,0.0,0,0,0.0,0.0,31.42,-85.63,0.0,0.0,0,0,0,0,0,45,0,0,0,
60,1983,02,01,1983-02-01,20:15:00,3,AL,1,10,0.0,0,0,0.0,0.0,31.23,-85.37,0.0,0.0,0,0,0,0,0,69,0,0,0,
61,1983,02,01,1983-02-01,20:20:00,3,AL,1,11,0.0,0,0,0.0,0.0,31.32,-85.55,0.0,0.0,0,0,0,0,0,45,0,0,0,
62,1983,02,01,1983-02-01,20:30:00,3,AL,1,12,0.0,0,0,0.0,0.0,31.08,-85.87,0.0,0.0,0,0,0,0,0,61,0,0,0,
63,1983,02,01,1983-02-01,21:50:00,3,AL,1,13,0.0,0,0,0.0,0.0,32.83,-85.17,0.0,0.0,0,0,0,0,0,17,0,0,0,
64,1983,02,02,1983-02-02,00:30:00,3,GA,13,1,0.0,0,0,0.0,0.0,31.47,-83.52,0.0,0.0,0,0,0,0,0,277,0,0,0,
65,1983,02,02,1983-02-02,04:00:00,3,FL,12,3,0.0,0,0,0.0,0.0,28.83,-82.47,0.0,0.0,0,0,0,0,0,17,0,0,0,
66,1983,02,02,1983-02-02,04:15:00,3,FL,12,4,0.0,0,0,0.0,0.0,29.07,-82.05,0.0,0.0,0,0,0,0,0,83,0,0,0,
67,1983,02,02,1983-02-02,04:26:00,3,FL,12,5,0.0,0,0,0.0,0.0,29.58,-82.08,0.0,0.0,0,0,0,0,0,1,0,0,0,
68,1983,02,02,1983-02-02,04:30:00,3,FL,12,6,0.0,0,0,0.0,0.0,29.65,-82.32,0.0,0.0,0,0,0,0,0,1,0,0,0,
69,1983,02,02,1983-02-02,04:30:00,3,FL,12,7,0.0,0,0,0.0,0.0,29.78,-82.17,0.0,0.0,0,0,0,0,0,1,0,0,0,
70,1983,02,02,1983-02-02,05:05:00,3,FL,12,8,0.0,0,0,0.0,0.0,30.17,-81.7,0.0,0.0,0,0,0,0,0,19,0,0,0,
71,1983,02,02,1983-02-02,05:13:00,3,FL,12,9,98.0,0,0,0.0,0.0,30.22,-81.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
72,1983,02,02,1983-02-02,05:13:00,3,FL,12,10,98.0,0,0,0.0,0.0,30.5,-81.68,0.0,0.0,0,0,0,0,0,31,0,0,0,
73,1983,02,02,1983-02-02,07:00:00,3,FL,12,11,0.0,0,0,0.0,0.0,28.3,-82.42,0.0,0.0,0,0,0,0,0,101,0,0,0,
74,1983,02,02,1983-02-02,07:05:00,3,FL,12,12,0.0,0,0,0.0,0.0,28.63,-81.37,0.0,0.0,0,0,0,0,0,117,0,0,0,
