om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1982,01,03,1982-01-03,14:00:00,3,LA,22,1,52.0,0,0,0.0,0.0,32.38,-93.77,0.0,0.0,0,0,0,0,0,17,0,0,0,
2,1982,01,03,1982-01-03,14:25:00,3,LA,22,2,0.0,0,0,0.0,0.0,32.55,-93.33,0.0,0.0,0,0,0,0,0,119,0,0,0,
3,1982,01,03,1982-01-03,14:50:00,3,AR,5,1,0.0,0,0,0.0,0.0,33.23,-91.82,0.0,0.0,0,0,0,0,0,3,0,0,0,
4,1982,01,03,1982-01-03,15:40:00,3,AR,5,2,0.0,0,0,0.0,0.0,34.45,-91.55,0.0,0.0,0,0,0,0,0,1,0,0,0,
5,1982,01,03,1982-01-03,16:10:00,3,AR,5,3,0.0,0,0,0.0,0.0,33.13,-91.97,0.0,0.0,0,0,0,0,0,3,0,0,0,
6,1982,01,03,1982-01-03,17:00:00,3,MS,28,1,0.0,0,0,0.0,0.0,31.7,-89.13,0.0,0.0,0,0,0,0,0,67,0,0,0,
7,1982,01,03,1982-01-03,17:09:00,3,TN,47,1,50.0,0,0,0.0,0.0,35.05,-89.98,0.0,0.0,0,0,0,0,0,157,0,0,0,
8,1982,01,03,1982-01-03,17:30:00,3,TN,47,2,0.0,0,0,0.0,0.0,35.57,-89.67,0.0,0.0,0,0,0,0,0,167,0,0,0,
9,1982,01,03,1982-01-03,17:30:00,3,TN,47,3,0.0,0,0,0.0,0.0,36.03,-89.38,0.0,0.0,0,0,0,0,0,45,0,0,0,
10,1982,01,03,1982-01-03,17:35:00,3,TN,47,4,60.0,0,0,0.0,0.0,35.35,-89.87,0.0,0.0,0,0,0,0,0,157,0,0,0,
11,1982,01,03,1982-01-03,17:50:00,3,MS,28,2,0.0,0,0,0.0,0.0,31.67,-88.65,0.0,0.0,0,0,0,0,0,153,0,0,0,
12,1982,01,03,1982-01-03,18:00:00,3,TN,47,5,0.0,0,0,0.0,0.0,35.77,-89.6,0.0,0.0,0,0,0,0,0,97,0,0,0,
13,1982,01,03,1982-01-03,18:00:00,3,TN,47,6,0.0,0,0,0.0,0.0,35.87,-89.4,0.0,0.0,0,0,0,0,0,97,0,0,0,
14,1982,01,03,1982-01-03,18:00:00,3,TN,47,7,52.0,0,0,0.0,0.0,35.73,-89.55,0.0,0.0,0,0,0,0,0,97,0,0,0,
15,1982,01,03,1982-01-03,21:00:00,3,TN,47,8,0.0,0,0,0.0,0.0,35.2,-87.02,0.0,0.0,0,0,0,0,0,55,0,0,0,
16,1982,01,03,1982-01-03,22:00:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.07,-87.43,0.0,0.0,0,0,0,0,0,53,0,0,0,
17,1982,01,03,1982-01-03,22:00:00,3,AL,1,2,0.0,0,0,0.0,0.0,33.83,-87.28,0.0,0.0,0,0,0,0,0,127,0,0,0,
18,1982,01,03,1982-01-03,22:50:00,3,AL,1,3,0.0,0,0,0.0,0.0,34.7,-86.38,0.0,0.0,0,0,0,0,0,89,0,0,0,
19,1982,01,03,1982-01-03,22:55:00,3,GA,13,1,0.0,0,0,0.0,0.0,31.6,-84.85,0.0,0.0,0,0,0,0,0,61,0,0,0,
20,1982,01,03,1982-01-03,23:00:00,3,AL,1,4,0.0,0,0,0.0,0.0,33.98,-86.97,0.0,0.0,0,0,0,0,0,43,0,0,0,
21,1982,01,03,1982-01-03,23:00:00,3,AL,1,5,0.0,0,0,0.0,0.0,33.82,-86.82,0.0,0.0,0,0,0,0,0,73,0,0,0,
22,1982,01,03,1982-01-03,23:10:00,3,AL,1,6,0.0,0,0,0.0,0.0,33.98,-86.58,0.0,0.0,0,0,0,0,0,9,0,0,0,
23,1982,01,03,1982-01-03,23:20:00,3,AL,1,7,0.0,0,0,0.0,0.0,34.45,-85.92,0.0,0.0,0,0,0,0,0,49,0,0,0,
24,1982,01,04,1982-01-04,03:00:00,3,SC,45,1,0.0,0,0,0.0,0.0,34.5,-82.65,0.0,0.0,0,0,0,0,0,7,0,0,0,
25,1982,01,04,1982-01-04,04:30:00,3,GA,13,2,0.0,0,0,0.0,0.0,32.55,-83.77,0.0,0.0,0,0,0,0,0,225,0,0,0,
26,1982,01,04,1982-01-04,04:40:00,3,GA,13,3,0.0,0,0,0.0,0.0,32.57,-83.67,0.0,0.0,0,0,0,0,0,153,0,0,0,
27,1982,01,04,1982-01-04,05:00:00,3,NC,37,1,0.0,0,0,0.0,0.0,34.98,-80.57,0.0,0.0,0,0,0,0,0,179,0,0,0,
28,1982,01,04,1982-01-04,05:00:00,3,GA,13,4,0.0,0,0,0.0,0.0,32.07,-84.23,0.0,0.0,0,0,0,0,0,261,0,0,0,
29,1982,01,04,1982-01-04,05:15:00,3,NC,37,2,0.0,0,0,0.0,0.0,35.32,-80.67,0.0,0.0,0,0,0,0,0,25,0,0,0,
30,1982,01,04,1982-01-04,05:30:00,3,NC,37,3,0.0,0,0,0.0,0.0,35.37,-80.22,0.0,0.0,0,0,0,0,0,167,0,0,0,
31,1982,01,04,1982-01-04,06:00:00,3,OH,39,1,70.0,0,0,0.0,0.0,41.53,-83.12,0.0,0.0,0,0,0,0,0,123,0,0,0,
32,1982,01,04,1982-01-04,06:00:00,3,NC,37,4,70.0,0,0,0.0,0.0,36.02,-78.92,0.0,0.0,0,0,0,0,0,63,0,0,0,
34,1982,01,04,1982-01-04,06:15:00,3,OH,39,2,0.0,0,0,0.0,0.0,41.38,-82.6,0.0,0.0,0,0,0,0,0,43,0,0,0,
33,1982,01,04,1982-01-04,06:15:00,3,NC,37,5,0.0,0,0,0.0,0.0,36.08,-79.12,0.0,0.0,0,0,0,0,0,135,0,0,0,
35,1982,01,04,1982-01-04,06:19:00,3,OH,39,3,51.0,0,0,0.0,0.0,41.02,-83.68,0.0,0.0,0,0,0,0,0,63,0,0,0,
37,1982,01,04,1982-01-04,06:30:00,3,OH,39,4,0.0,0,0,0.0,0.0,41.13,-82.57,0.0,0.0,0,0,0,0,0,77,0,0,0,
36,1982,01,04,1982-01-04,06:30:00,3,NC,37,6,0.0,0,0,0.0,0.0,36.32,-78.58,0.0,0.0,0,0,0,0,0,77,0,0,0,
38,1982,01,04,1982-01-04,07:00:00,3,OH,39,5,0.0,0,0,0.0,0.0,41.37,-82.1,0.0,0.0,0,0,0,0,0,93,0,0,0,
39,1982,01,04,1982-01-04,07:45:00,3,OH,39,6,0.0,0,0,0.0,0.0,41.38,-82.02,0.0,0.0,0,0,0,0,0,93,0,0,0,
40,1982,01,04,1982-01-04,07:53:00,3,OH,39,7,53.0,0,0,0.0,0.0,41.42,-81.85,0.0,0.0,0,0,0,0,0,35,0,0,0,
41,1982,01,04,1982-01-04,08:12:00,3,OH,39,8,52.0,0,0,0.0,0.0,40.92,-81.45,0.0,0.0,0,0,0,0,0,153,0,0,0,
42,1982,01,04,1982-01-04,08:29:00,3,OH,39,9,64.0,0,0,0.0,0.0,41.73,-81.25,0.0,0.0,0,0,0,0,0,85,0,0,0,
43,1982,01,04,1982-01-04,08:30:00,3,OH,39,10,0.0,0,0,0.0,0.0,40.8,-82.28,0.0,0.0,0,0,0,0,0,5,0,0,0,
44,1982,01,04,1982-01-04,08:55:00,3,OH,39,11,50.0,0,0,0.0,0.0,41.95,-80.55,0.0,0.0,0,0,0,0,0,7,0,0,0,
45,1982,01,04,1982-01-04,09:00:00,3,OH,39,12,0.0,0,0,0.0,0.0,41.03,-80.78,0.0,0.0,0,0,0,0,0,99,0,0,0,
46,1982,01,04,1982-01-04,09:00:00,3,OH,39,13,0.0,0,0,0.0,0.0,41.3,-80.77,0.0,0.0,0,0,0,0,0,155,0,0,0,
47,1982,01,04,1982-01-04,09:30:00,3,OH,39,14,70.0,0,0,0.0,0.0,40.78,-80.78,0.0,0.0,0,0,0,0,0,29,0,0,0,
48,1982,01,04,1982-01-04,13:30:00,3,VA,51,1,0.0,0,0,0.0,0.0,37.27,-76.72,0.0,0.0,0,0,0,0,0,830,0,0,0,
49,1982,01,14,1982-01-14,01:30:00,3,FL,12,1,0.0,0,0,0.0,0.0,29.5,-82.88,0.0,0.0,0,0,0,0,0,75,0,0,0,
50,1982,01,14,1982-01-14,02:30:00,3,FL,12,2,0.0,0,0,0.0,0.0,28.78,-82.62,0.0,0.0,0,0,0,0,0,17,0,0,0,
51,1982,01,14,1982-01-14,04:00:00,3,FL,12,3,0.0,0,0,0.0,0.0,28.55,-82.38,0.0,0.0,0,0,0,0,0,53,0,0,0,
52,1982,01,14,1982-01-14,04:30:00,3,FL,12,4,61.0,0,0,0.0,0.0,28.37,-82.18,0.0,0.0,0,0,0,0,0,101,0,0,0,
53,1982,01,14,1982-01-14,05:00:00,3,FL,12,5,0.0,0,0,0.0,0.0,27.82,-82.82,0.0,0.0,0,0,0,0,0,103,0,0,0,
54,1982,01,14,1982-01-14,05:15:00,3,FL,12,6,0.0,0,0,0.0,0.0,27.98,-82.47,0.0,0.0,0,0,0,0,0,57,0,0,0,
55,1982,01,14,1982-01-14,06:15:00,3,FL,12,7,0.0,0,0,0.0,0.0,27.48,-82.57,0.0,0.0,0,0,0,0,0,81,0,0,0,
56,1982,01,14,1982-01-14,06:30:00,3,FL,12,8,0.0,0,0,0.0,0.0,27.88,-81.83,0.0,0.0,0,0,0,0,0,105,0,0,0,
57,1982,01,14,1982-01-14,06:45:00,3,FL,12,9,0.0,0,0,0.0,0.0,27.33,-82.53,0.0,0.0,0,0,0,0,0,115,0,0,0,
58,1982,01,14,1982-01-14,07:00:00,3,FL,12,10,0.0,0,0,0.0,0.0,27.55,-81.82,0.0,0.0,0,0,0,0,0,49,0,0,0,
59,1982,01,14,1982-01-14,07:00:00,3,FL,12,11,0.0,0,0,0.0,0.0,27.22,-81.87,0.0,0.0,0,0,0,0,0,27,0,0,0,
60,1982,01,14,1982-01-14,07:36:00,3,FL,12,12,55.0,0,0,0.0,0.0,28.52,-80.8,0.0,0.0,0,0,0,0,0,9,0,0,0,
61,1982,01,14,1982-01-14,08:49:00,3,FL,12,13,52.0,0,0,0.0,0.0,27.25,-80.83,0.0,0.0,0,0,0,0,0,93,0,0,0,
62,1982,01,14,1982-01-14,11:30:00,3,FL,12,14,51.0,0,0,0.0,0.0,25.8,-80.28,0.0,0.0,0,0,0,0,0,25,0,0,0,
63,1982,01,20,1982-01-20,03:00:00,3,CA,6,1,0.0,0,0,0.0,0.0,33.98,-117.97,0.0,0.0,0,0,0,0,0,37,0,0,0,
64,1982,01,22,1982-01-22,12:00:00,3,LA,22,3,0.0,0,0,0.0,0.0,30.18,-93.58,0.0,0.0,0,0,0,0,0,19,0,0,0,
65,1982,01,22,1982-01-22,16:05:00,3,AR,5,4,0.0,0,0,0.0,0.0,33.72,-93.67,0.0,0.0,0,0,0,0,0,57,0,0,0,
66,1982,01,23,1982-01-23,03:15:00,3,AL,1,8,0.0,0,0,0.0,0.0,34.17,-86.83,0.0,0.0,0,0,0,0,0,43,0,0,0,
67,1982,01,30,1982-01-30,12:00:00,3,TX,48,1,0.0,0,0,0.0,0.0,31.72,-96.17,0.0,0.0,0,0,0,0,0,161,0,0,0,
68,1982,01,30,1982-01-30,15:00:00,3,TX,48,2,0.0,0,0,0.0,0.0,32.15,-94.35,0.0,0.0,0,0,0,0,0,365,0,0,0,
69,1982,01,30,1982-01-30,18:00:00,3,LA,22,4,0.0,0,0,0.0,0.0,30.22,-92.67,0.0,0.0,0,0,0,0,0,53,0,0,0,
70,1982,01,30,1982-01-30,20:00:00,3,LA,22,5,0.0,0,0,0.0,0.0,30.98,-92.07,0.0,0.0,0,0,0,0,0,9,0,0,0,
71,1982,01,30,1982-01-30,20:00:00,3,LA,22,6,0.0,0,0,0.0,0.0,31.13,-92.12,0.0,0.0,0,0,0,0,0,9,0,0,0,
72,1982,01,30,1982-01-30,21:30:00,3,LA,22,7,0.0,0,0,0.0,0.0,30.1,-92.0,0.0,0.0,0,0,0,0,0,55,0,0,0,
73,1982,01,30,1982-01-30,21:30:00,3,LA,22,8,0.0,0,0,0.0,0.0,30.32,-92.05,0.0,0.0,0,0,0,0,0,55,0,0,0,
74,1982,01,30,1982-01-30,22:05:00,3,LA,22,9,0.0,0,0,0.0,0.0,30.43,-91.45,0.0,0.0,0,0,0,0,0,47,0,0,0,
75,1982,01,31,1982-01-31,02:00:00,3,LA,22,10,0.0,0,0,0.0,0.0,29.95,-90.1,0.0,0.0,0,0,0,0,0,71,0,0,0,
76,1982,02,06,1982-02-06,20:45:00,3,LA,22,11,0.0,0,0,0.0,0.0,31.13,-92.07,0.0,0.0,0,0,0,0,0,9,0,0,0,
77,1982,02,09,1982-02-09,01:00:00,3,LA,22,12,0.0,0,0,0.0,0.0,32.52,-92.63,0.0,0.0,0,0,0,0,0,61,0,0,0,
78,1982,02,09,1982-02-09,11:35:00,3,AL,1,9,0.0,0,0,0.0,0.0,31.03,-87.5,0.0,0.0,0,0,0,0,0,53,0,0,0,
79,1982,02,09,1982-02-09,16:00:00,3,GA,13,5,0.0,0,0,0.0,0.0,31.22,-83.98,0.0,0.0,0,0,0,0,0,71,0,0,0,
80,1982,02,16,1982-02-16,14:45:00,3,AL,1,10,0.0,0,0,0.0,0.0,31.28,-86.25,0.0,0.0,0,0,0,0,0,39,0,0,0,
81,1982,02,16,1982-02-16,19:30:00,3,GA,13,6,0.0,0,0,0.0,0.0,30.83,-83.93,0.0,0.0,0,0,0,0,0,275,0,0,0,
82,1982,02,16,1982-02-16,19:30:00,3,GA,13,7,0.0,0,0,0.0,0.0,33.22,-82.32,0.0,0.0,0,0,0,0,0,163,0,0,0,
83,1982,02,16,1982-02-16,19:57:00,3,GA,13,8,0.0,0,0,0.0,0.0,33.32,-82.1,0.0,0.0,0,0,0,0,0,245,0,0,0,
84,1982,02,17,1982-02-17,20:30:00,3,SC,45,2,0.0,0,0,0.0,0.0,33.42,-81.7,0.0,0.0,0,0,0,0,0,3,0,0,0,
85,1982,03,03,1982-03-03,21:55:00,3,AR,5,5,0.0,0,0,0.0,0.0,35.2,-93.03,0.0,0.0,0,0,0,0,0,115,0,0,0,
86,1982,03,07,1982-03-07,13:28:00,3,NC,37,7,60.0,0,0,0.0,0.0,35.27,-75.55,0.0,0.0,0,0,0,0,0,55,0,0,0,
87,1982,03,12,1982-03-12,17:10:00,3,WI,55,1,52.0,0,0,0.0,0.0,45.47,-92.52,0.0,0.0,0,0,0,0,0,95,0,0,0,
88,1982,03,12,1982-03-12,17:30:00,3,WI,55,2,52.0,0,0,0.0,0.0,45.92,-92.32,0.0,0.0,0,0,0,0,0,13,0,0,0,
89,1982,03,12,1982-03-12,17:55:00,3,MO,29,1,56.0,0,0,0.0,0.0,39.13,-93.2,0.0,0.0,0,0,0,0,0,195,0,0,0,
90,1982,03,12,1982-03-12,18:00:00,3,MO,29,2,0.0,0,0,0.0,0.0,39.43,-92.95,0.0,0.0,0,0,0,0,0,41,0,0,0,
91,1982,03,12,1982-03-12,18:15:00,3,MO,29,3,0.0,0,0,0.0,0.0,39.42,-92.43,0.0,0.0,0,0,0,0,0,175,0,0,0,
92,1982,03,12,1982-03-12,18:20:00,3,WI,55,3,52.0,0,0,0.0,0.0,45.43,-91.8,0.0,0.0,0,0,0,0,0,5,0,0,0,
93,1982,03,12,1982-03-12,18:40:00,3,MO,29,4,0.0,0,0,0.0,0.0,38.62,-93.4,0.0,0.0,0,0,0,0,0,159,0,0,0,
94,1982,03,12,1982-03-12,18:50:00,3,IL,17,1,52.0,0,0,0.0,0.0,39.95,-91.2,0.0,0.0,0,0,0,0,0,1,0,0,0,
95,1982,03,12,1982-03-12,18:55:00,3,WI,55,4,52.0,0,0,0.0,0.0,45.47,-91.1,0.0,0.0,0,0,0,0,0,107,0,0,0,
96,1982,03,12,1982-03-12,18:55:00,3,WI,55,5,52.0,0,0,0.0,0.0,45.73,-91.12,0.0,0.0,0,0,0,0,0,113,0,0,0,
97,1982,03,12,1982-03-12,19:10:00,3,MO,29,5,0.0,0,0,0.0,0.0,38.95,-92.33,0.0,0.0,0,0,0,0,0,19,0,0,0,
98,1982,03,12,1982-03-12,19:15:00,3,MO,29,6,0.0,0,0,0.0,0.0,39.18,-91.9,0.0,0.0,0,0,0,0,0,7,0,0,0,
99,1982,03,12,1982-03-12,19:15:00,3,MO,29,7,0.0,0,0,0.0,0.0,38.43,-92.83,0.0,0.0,0,0,0,0,0,141,0,0,0,
100,1982,03,12,1982-03-12,20:00:00,3,MO,29,8,52.0,0,0,0.0,0.0,38.05,-92.72,0.0,0.0,0,0,0,0,0,29,0,0,0,
101,1982,03,12,1982-03-12,20:15:00,3,WI,55,6,52.0,0,0,0.0,0.0,45.93,-90.45,0.0,0.0,0,0,0,0,0,99,0,0,0,
102,1982,03,12,1982-03-12,20:20:00,3,WI,55,7,52.0,0,0,0.0,0.0,45.68,-90.33,0.0,0.0,0,0,0,0,0,99,0,0,0,
103,1982,03,12,1982-03-12,20:20:00,3,MO,29,9,0.0,0,0,0.0,0.0,38.8,-90.7,0.0,0.0,0,0,0,0,0,183,0,0,0,
104,1982,03,12,1982-03-12,21:30:00,3,IL,17,2,0.0,0,0,0.0,0.0,39.37,-90.82,0.0,0.0,0,0,0,0,0,13,0,0,0,
105,1982,03,12,1982-03-12,21:30:00,3,IL,17,3,0.0,0,0,0.0,0.0,38.73,-89.95,0.0,0.0,0,0,0,0,0,119,0,0,0,
