om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
482601,2014,01,09,2014-01-09,17:19:00,3,FL,12,0,70.0,0,0,0.15,0.0,27.0717,-80.1382,27.068,-80.1395,0,0,0,0,0,85,0,0,0,EG
494232,2014,01,11,2014-01-11,05:18:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.7223,-85.8386,33.7223,-85.8386,0,0,0,0,0,15,0,0,0,EG
496342,2014,01,11,2014-01-11,05:53:00,3,GA,13,0,70.0,0,0,0.11,0.0,34.03,-85.25,34.03,-85.25,0,0,0,0,0,233,0,0,0,EG
494246,2014,01,11,2014-01-11,06:15:00,3,AL,1,0,55.0,0,0,0.0,0.0,32.61,-86.55,32.61,-86.55,0,0,0,0,0,1,0,0,0,EG
494247,2014,01,11,2014-01-11,06:20:00,3,AL,1,0,50.0,0,0,0.0,0.0,32.47,-86.62,32.47,-86.62,0,0,0,0,0,1,0,0,0,EG
494248,2014,01,11,2014-01-11,06:30:00,3,AL,1,0,55.0,0,0,0.0,0.0,32.62,-86.38,32.62,-86.38,0,0,0,0,0,51,0,0,0,EG
494251,2014,01,11,2014-01-11,06:45:00,3,AL,1,0,55.0,0,0,0.0,0.0,32.98,-85.93,32.98,-85.93,0,0,0,0,0,123,0,0,0,EG
496345,2014,01,11,2014-01-11,06:55:00,3,GA,13,0,50.0,0,0,0.0005,0.0,34.42,-84.12,34.42,-84.12,0,0,0,0,0,85,0,0,0,EG
494253,2014,01,11,2014-01-11,06:55:00,3,AL,1,0,55.0,0,0,0.0,0.0,33.04,-85.78,33.04,-85.78,0,0,0,0,0,123,0,0,0,EG
494255,2014,01,11,2014-01-11,07:00:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.0533,-85.6388,33.0533,-85.6388,0,0,0,0,0,123,0,0,0,EG
496341,2014,01,11,2014-01-11,07:05:00,3,GA,13,0,55.0,0,0,0.003,0.0,34.1237,-84.5178,34.18,-84.42,0,0,0,0,0,57,0,0,0,EG
494256,2014,01,11,2014-01-11,07:07:00,3,AL,1,0,55.0,0,0,0.0,0.0,32.83,-85.77,32.83,-85.77,0,0,0,0,0,123,0,0,0,EG
495005,2014,01,11,2014-01-11,07:08:00,3,AL,1,0,55.0,0,0,0.0,0.0,32.676,-86.1965,32.676,-86.1965,0,0,0,0,0,51,0,0,0,EG
496340,2014,01,11,2014-01-11,07:10:00,3,GA,13,0,55.0,2,0,0.05,0.0,34.1,-84.62,34.1,-84.62,0,0,0,0,0,57,0,0,0,EG
496339,2014,01,11,2014-01-11,07:15:00,3,GA,13,0,50.0,0,0,0.0005,0.0,33.42,-85.13,33.42,-85.13,0,0,0,0,0,149,0,0,0,EG
