om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1994,01,03,1994-01-03,11:50:00,3,FL,12,1,0.0,0,0,2.0,0.0,27.17,-82.28,0.0,0.0,0,0,0,0,0,115,0,0,0,
2,1994,01,03,1994-01-03,16:30:00,3,FL,12,2,0.0,0,0,3.0,0.0,30.07,-81.83,0.0,0.0,0,0,0,0,0,19,0,0,0,
3,1994,01,03,1994-01-03,16:30:00,3,FL,12,3,0.0,0,0,2.0,0.0,30.72,-81.93,0.0,0.0,0,0,0,0,0,89,0,0,0,
4,1994,01,03,1994-01-03,16:50:00,3,FL,12,4,0.0,0,0,0.0,0.0,29.9,-81.4,0.0,0.0,0,0,0,0,0,109,0,0,0,
5,1994,01,03,1994-01-03,17:30:00,3,GA,13,1,0.0,0,0,4.0,0.0,32.8,-83.92,0.0,0.0,0,0,0,0,0,79,0,0,0,
6,1994,01,03,1994-01-03,18:25:00,3,GA,13,2,0.0,0,0,2.0,0.0,32.82,-83.65,0.0,0.0,0,0,0,0,0,21,0,0,0,
7,1994,01,04,1994-01-04,21:30:00,3,MT,30,1,0.0,0,0,0.0,0.0,46.58,-112.03,0.0,0.0,0,0,0,0,0,49,0,0,0,
8,1994,01,07,1994-01-07,15:00:00,3,AL,1,1,0.0,0,0,0.0,0.0,30.88,-88.27,0.0,0.0,0,0,0,0,0,97,0,0,0,
9,1994,01,16,1994-01-16,22:48:00,3,TX,48,1,0.0,0,0,2.0,0.0,32.88,-95.73,0.0,0.0,0,0,0,0,0,379,0,0,0,
10,1994,01,16,1994-01-16,23:40:00,3,TX,48,2,0.0,0,0,0.0,0.0,32.83,-95.83,0.0,0.0,0,0,0,0,0,379,0,0,0,
11,1994,01,17,1994-01-17,07:35:00,3,MS,28,1,0.0,0,0,3.0,0.0,31.28,-90.47,0.0,0.0,0,0,0,0,0,113,0,0,0,
12,1994,01,17,1994-01-17,09:35:00,3,MS,28,2,0.0,0,0,3.0,0.0,31.32,-89.32,0.0,0.0,0,0,0,0,0,35,0,0,0,
13,1994,01,17,1994-01-17,12:47:00,3,AL,1,2,0.0,0,0,0.0,0.0,30.55,-87.72,0.0,0.0,0,0,0,0,0,3,0,0,0,
14,1994,01,17,1994-01-17,19:25:00,3,NC,37,1,0.0,0,0,4.0,0.0,34.43,-77.88,0.0,0.0,0,0,0,0,0,141,0,0,0,
15,1994,01,25,1994-01-25,18:50:00,3,TX,48,3,0.0,0,0,2.0,0.0,32.37,-94.18,0.0,0.0,0,0,0,0,0,203,0,0,0,
16,1994,01,25,1994-01-25,19:40:00,3,AR,5,1,0.0,0,0,2.0,0.0,33.5,-93.85,0.0,0.0,0,0,0,0,0,91,0,0,0,
17,1994,01,25,1994-01-25,20:10:00,3,AR,5,2,0.0,0,0,3.0,0.0,33.67,-93.73,0.0,0.0,0,0,0,0,0,57,0,0,0,
18,1994,01,26,1994-01-26,00:30:00,3,AR,5,3,0.0,0,0,3.0,0.0,33.42,-93.58,0.0,0.0,0,0,0,0,0,73,0,0,0,
19,1994,01,26,1994-01-26,05:40:00,3,KS,20,1,78.0,0,0,5.0,0.0,37.43,-96.77,0.0,0.0,0,0,0,0,0,35,0,0,0,
20,1994,01,26,1994-01-26,06:20:00,3,KS,20,2,61.0,0,0,5.0,0.0,37.53,-96.65,0.0,0.0,0,0,0,0,0,15,0,0,0,
21,1994,01,26,1994-01-26,17:45:00,3,AR,5,4,0.0,0,0,3.0,0.0,35.45,-93.05,0.0,0.0,0,0,0,0,0,115,0,0,0,
22,1994,01,26,1994-01-26,20:18:00,3,TX,48,4,0.0,0,0,3.0,0.0,32.13,-94.23,0.0,0.0,0,0,0,0,0,365,0,0,0,
23,1994,01,26,1994-01-26,20:40:00,3,LA,22,1,0.0,0,0,2.0,0.0,32.22,-93.98,0.0,0.0,0,0,0,0,0,17,0,0,0,
24,1994,01,26,1994-01-26,21:02:00,3,LA,22,2,0.0,0,0,2.0,0.0,32.35,-93.48,0.0,0.0,0,0,0,0,0,15,0,0,0,
25,1994,01,26,1994-01-26,21:23:00,3,LA,22,3,0.0,0,0,2.0,0.0,32.32,-93.22,0.0,0.0,0,0,0,0,0,13,0,0,0,
26,1994,01,26,1994-01-26,21:30:00,3,LA,22,4,0.0,0,0,2.0,0.0,32.45,-93.27,0.0,0.0,0,0,0,0,0,119,0,0,0,
27,1994,01,26,1994-01-26,22:15:00,3,LA,22,5,0.0,0,0,2.0,0.0,32.22,-92.72,0.0,0.0,0,0,0,0,0,49,0,0,0,
28,1994,01,26,1994-01-26,22:17:00,3,LA,22,6,0.0,0,0,2.0,0.0,32.08,-92.67,0.0,0.0,0,0,0,0,0,127,0,0,0,
29,1994,01,26,1994-01-26,22:20:00,3,LA,22,7,0.0,0,0,2.0,0.0,32.48,-92.68,0.0,0.0,0,0,0,0,0,61,0,0,0,
30,1994,01,26,1994-01-26,23:20:00,3,LA,22,8,0.0,0,0,2.0,0.0,31.95,-92.08,0.0,0.0,0,0,0,0,0,21,0,0,0,
31,1994,01,26,1994-01-26,23:40:00,3,LA,22,9,0.0,0,0,0.0,0.0,32.63,-91.77,0.0,0.0,0,0,0,0,0,67,0,0,0,
32,1994,01,26,1994-01-26,23:40:00,3,LA,22,10,0.0,0,0,2.0,0.0,30.27,-91.9,0.0,0.0,0,0,0,0,0,99,0,0,0,
33,1994,01,26,1994-01-26,23:50:00,3,LA,22,11,0.0,0,0,2.0,0.0,30.53,-92.08,0.0,0.0,0,0,0,0,0,97,0,0,0,
