om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1957,01,10,1957-01-10,10:00:00,3,VA,51,1,60.0,0,0,0.0,0.0,37.28,-80.0,0.0,0.0,0,0,0,0,0,161,0,0,0,
2,1957,01,13,1957-01-13,03:00:00,3,CA,6,1,0.0,0,0,0.0,0.0,38.78,-121.3,0.0,0.0,0,0,0,0,0,61,0,0,0,
3,1957,01,13,1957-01-13,03:00:00,3,CA,6,2,63.0,0,0,0.0,0.0,39.2,-121.1,0.0,0.0,0,0,0,0,0,57,0,0,0,
4,1957,01,21,1957-01-21,19:56:00,3,MO,29,1,0.0,0,0,0.0,0.0,38.78,-93.68,0.0,0.0,0,0,0,0,0,101,0,0,0,
5,1957,01,22,1957-01-22,15:45:00,3,MS,28,1,0.0,0,0,0.0,0.0,34.0,-90.08,0.0,0.0,0,0,0,0,0,135,0,0,0,
6,1957,03,02,1957-03-02,20:11:00,3,TX,48,1,0.0,0,0,0.0,0.0,31.78,-94.58,0.0,0.0,0,0,0,0,0,347,0,0,0,
7,1957,03,03,1957-03-03,00:30:00,3,LA,22,1,0.0,0,0,0.0,0.0,30.5,-92.18,0.0,0.0,0,0,0,0,0,0,0,0,0,
8,1957,03,11,1957-03-11,02:10:00,3,TX,48,2,0.0,0,0,0.0,0.0,30.7,-97.0,0.0,0.0,0,0,0,0,0,331,0,0,0,
9,1957,03,14,1957-03-14,14:48:00,3,IL,17,1,55.0,0,0,0.0,0.0,38.5,-89.78,0.0,0.0,0,0,0,0,0,163,0,0,0,
10,1957,03,14,1957-03-14,15:05:00,3,IL,17,2,63.0,0,0,0.0,0.0,41.7,-89.58,0.0,0.0,0,0,0,0,0,103,0,0,0,
11,1957,03,14,1957-03-14,18:30:00,3,IL,17,3,0.0,0,0,0.0,0.0,41.78,-87.9,0.0,0.0,0,0,0,0,0,31,0,0,0,
12,1957,03,14,1957-03-14,22:04:00,3,MI,26,1,50.0,0,0,0.0,0.0,43.0,-84.68,0.0,0.0,0,0,0,0,0,37,0,0,0,
13,1957,03,15,1957-03-15,11:00:00,3,FL,12,1,0.0,0,0,0.0,0.0,25.78,-80.28,0.0,0.0,0,0,0,0,0,25,0,0,0,
14,1957,03,17,1957-03-17,18:00:00,3,TX,48,3,78.0,0,0,0.0,0.0,29.28,-94.78,0.0,0.0,0,0,0,0,0,0,0,0,0,
15,1957,03,20,1957-03-20,16:45:00,3,TX,48,4,0.0,0,0,0.0,0.0,31.6,-98.4,0.0,0.0,0,0,0,0,0,193,0,0,0,
16,1957,03,20,1957-03-20,20:30:00,3,TX,48,5,0.0,0,0,0.0,0.0,30.28,-96.08,0.0,0.0,0,0,0,0,0,185,0,0,0,
17,1957,03,20,1957-03-20,21:34:00,3,TX,48,6,52.0,0,0,0.0,0.0,30.78,-96.28,0.0,0.0,0,0,0,0,0,41,0,0,0,
18,1957,03,27,1957-03-27,17:05:00,3,TX,48,7,65.0,0,0,0.0,0.0,31.6,-97.18,0.0,0.0,0,0,0,0,0,309,0,0,0,
19,1957,03,31,1957-03-31,14:00:00,3,TX,48,8,0.0,0,0,0.0,0.0,30.58,-95.5,0.0,0.0,0,0,0,0,0,471,0,0,0,
20,1957,03,31,1957-03-31,23:30:00,3,AL,1,1,0.0,0,0,0.0,0.0,30.7,-88.0,0.0,0.0,0,0,0,0,0,97,0,0,0,
21,1957,04,01,1957-04-01,02:00:00,3,FL,12,2,0.0,0,0,0.0,0.0,30.5,-87.4,0.0,0.0,0,0,0,0,0,33,0,0,0,
22,1957,04,01,1957-04-01,06:30:00,3,AL,1,2,0.0,0,0,0.0,0.0,33.58,-85.78,0.0,0.0,0,0,0,0,0,0,0,0,0,
23,1957,04,02,1957-04-02,19:00:00,3,OK,40,1,0.0,0,0,0.0,0.0,35.58,-99.68,0.0,0.0,0,0,0,0,0,129,0,0,0,
24,1957,04,02,1957-04-02,21:00:00,3,OK,40,2,0.0,0,0,0.0,0.0,35.5,-98.4,0.0,0.0,0,0,0,0,0,15,0,0,0,
25,1957,04,02,1957-04-02,22:30:00,3,TX,48,9,60.0,0,0,0.0,0.0,32.38,-100.5,0.0,0.0,0,0,0,0,0,353,0,0,0,
26,1957,04,03,1957-04-03,01:20:00,3,OK,40,3,0.0,0,0,0.0,0.0,34.38,-99.08,0.0,0.0,0,0,0,0,0,141,0,0,0,
27,1957,04,03,1957-04-03,05:13:00,3,TX,48,10,0.0,0,0,0.0,0.0,33.2,-97.08,0.0,0.0,0,0,0,0,0,121,0,0,0,
28,1957,04,03,1957-04-03,12:45:00,3,MO,29,2,0.0,0,0,0.0,0.0,36.2,-90.08,0.0,0.0,0,0,0,0,0,69,0,0,0,
29,1957,04,03,1957-04-03,12:45:00,3,TX,48,11,70.0,0,0,0.0,0.0,30.08,-93.68,0.0,0.0,0,0,0,0,0,361,0,0,0,
30,1957,04,03,1957-04-03,13:45:00,3,IL,17,4,52.0,0,0,0.0,0.0,37.0,-89.18,0.0,0.0,0,0,0,0,0,0,0,0,0,
31,1957,04,03,1957-04-03,14:15:00,3,KY,21,1,60.0,0,0,0.0,0.0,37.08,-88.58,0.0,0.0,0,0,0,0,0,0,0,0,0,
32,1957,04,03,1957-04-03,15:30:00,3,AR,5,1,0.0,0,0,0.0,0.0,33.88,-91.9,0.0,0.0,0,0,0,0,0,79,0,0,0,
33,1957,04,03,1957-04-03,16:00:00,3,IN,18,1,0.0,0,0,0.0,0.0,38.5,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0,
34,1957,04,03,1957-04-03,17:15:00,3,KY,21,2,0.0,0,0,0.0,0.0,37.5,-84.0,0.0,0.0,0,0,0,0,0,109,0,0,0,
35,1957,04,03,1957-04-03,18:00:00,3,TN,47,1,0.0,0,0,0.0,0.0,36.08,-86.68,0.0,0.0,0,0,0,0,0,37,0,0,0,
36,1957,04,03,1957-04-03,19:00:00,3,MO,29,3,0.0,0,0,0.0,0.0,40.2,-93.9,0.0,0.0,0,0,0,0,0,81,0,0,0,
37,1957,04,03,1957-04-03,20:00:00,3,MO,29,4,65.0,0,0,0.0,0.0,40.5,-93.0,0.0,0.0,0,0,0,0,0,171,0,0,0,
38,1957,04,04,1957-04-04,03:30:00,3,AL,1,3,0.0,0,0,0.0,0.0,34.0,-86.78,0.0,0.0,0,0,0,0,0,43,0,0,0,
