om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
555384,2015,01,01,2015-01-01,14:08:00,3,GA,13,0,50.0,0,0,0.0,0.0,32.06,-81.16,32.06,-81.16,0,0,0,0,0,51,0,0,0,EG
555385,2015,01,01,2015-01-01,14:10:00,3,GA,13,0,50.0,0,0,0.0,0.0,32.01,-81.1,32.01,-81.1,0,0,0,0,0,51,0,0,0,EG
547892,2015,01,03,2015-01-03,03:15:00,3,TX,48,0,50.0,0,0,0.001,0.0,31.13,-93.99,31.13,-93.99,0,0,0,0,0,241,0,0,0,EG
549101,2015,01,03,2015-01-03,03:15:00,3,LA,22,0,52.0,0,0,0.0,0.0,32.42,-93.86,32.42,-93.86,0,0,0,0,0,17,0,0,0,EG
549102,2015,01,03,2015-01-03,03:15:00,3,LA,22,0,53.0,0,0,0.0,0.0,32.47,-93.8,32.47,-93.8,0,0,0,0,0,17,0,0,0,EG
549103,2015,01,03,2015-01-03,03:15:00,3,LA,22,0,53.0,0,0,0.0,0.0,32.03,-93.7,32.03,-93.7,0,0,0,0,0,31,0,0,0,EG
549104,2015,01,03,2015-01-03,03:15:00,3,LA,22,0,53.0,0,0,0.02,0.0,32.48,-93.75,32.48,-93.75,0,0,0,0,0,17,0,0,0,EG
549106,2015,01,03,2015-01-03,03:20:00,3,TX,48,0,53.0,0,0,0.0,0.0,31.19,-93.97,31.19,-93.97,0,0,0,0,0,403,0,0,0,EG
549105,2015,01,03,2015-01-03,03:20:00,3,LA,22,0,55.0,0,0,0.003,0.0,32.52,-93.66,32.52,-93.66,0,0,0,0,0,15,0,0,0,EG
549107,2015,01,03,2015-01-03,03:25:00,3,LA,22,0,55.0,0,0,0.0,0.0,32.52,-93.66,32.52,-93.66,0,0,0,0,0,15,0,0,0,EG
549108,2015,01,03,2015-01-03,03:40:00,3,LA,22,0,54.0,0,0,0.0,0.0,32.62,-93.28,32.62,-93.28,0,0,0,0,0,119,0,0,0,EG
549109,2015,01,03,2015-01-03,03:55:00,3,LA,22,0,54.0,0,0,0.0,0.0,31.57,-93.47,31.57,-93.47,0,0,0,0,0,85,0,0,0,EG
549110,2015,01,03,2015-01-03,04:05:00,3,LA,22,0,54.0,0,0,0.0,0.0,31.69,-93.34,31.69,-93.34,0,0,0,0,0,69,0,0,0,EG
549111,2015,01,03,2015-01-03,04:25:00,3,LA,22,0,53.0,0,0,0.0,0.0,31.9,-93.11,31.9,-93.11,0,0,0,0,0,69,0,0,0,EG
549112,2015,01,03,2015-01-03,04:30:00,3,LA,22,0,54.0,0,0,0.0,0.0,31.76,-93.1,31.76,-93.1,0,0,0,0,0,69,0,0,0,EG
549113,2015,01,03,2015-01-03,04:55:00,3,LA,22,0,52.0,0,0,0.0,0.0,31.82,-92.72,31.82,-92.72,0,0,0,0,0,127,0,0,0,EG
549114,2015,01,03,2015-01-03,05:15:00,3,LA,22,0,53.0,0,0,0.005,0.0,32.08,-92.49,32.08,-92.49,0,0,0,0,0,127,0,0,0,EG
549115,2015,01,03,2015-01-03,05:40:00,3,LA,22,0,55.0,0,0,0.025,0.0,32.24,-92.15,32.24,-92.15,0,0,0,0,0,21,0,0,0,EG
549164,2015,01,03,2015-01-03,11:16:00,3,MS,28,0,52.0,0,0,0.0,0.0,30.25,-89.62,30.25,-89.62,0,0,0,0,0,45,0,0,0,EG
549165,2015,01,03,2015-01-03,13:09:00,3,MS,28,0,52.0,0,0,0.0,0.0,31.15,-90.47,31.15,-90.47,0,0,0,0,0,113,0,0,0,EG
549222,2015,01,03,2015-01-03,14:45:00,3,MS,28,0,52.0,0,0,0.01,0.0,31.75,-89.6,31.75,-89.6,0,0,0,0,0,31,0,0,0,EG
549238,2015,01,03,2015-01-03,15:05:00,3,MS,28,0,51.0,0,0,0.002,0.0,31.83,-89.43,31.83,-89.43,0,0,0,0,0,129,0,0,0,EG
549241,2015,01,03,2015-01-03,15:14:00,3,MS,28,0,50.0,0,0,0.001,0.0,32.28,-89.95,32.28,-89.95,0,0,0,0,0,121,0,0,0,EG
549257,2015,01,03,2015-01-03,15:40:00,3,MS,28,0,50.0,0,0,0.001,0.0,33.34,-89.11,33.34,-89.11,0,0,0,0,0,19,0,0,0,EG
549330,2015,01,03,2015-01-03,15:45:00,3,MS,28,0,53.0,0,0,0.007,0.0,33.34,-89.05,33.34,-89.05,0,0,0,0,0,105,0,0,0,EG
556254,2015,01,03,2015-01-03,16:04:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.2012,-88.1344,33.2012,-88.1344,0,0,0,0,0,107,0,0,0,EG
549323,2015,01,03,2015-01-03,16:11:00,3,MS,28,0,52.0,0,0,0.002,0.0,33.46,-88.79,33.46,-88.79,0,0,0,0,0,105,0,0,0,EG
549320,2015,01,03,2015-01-03,16:20:00,3,MS,28,0,50.0,0,0,0.002,0.0,32.4253,-88.6021,32.4253,-88.6021,0,0,0,0,0,75,0,0,0,EG
556255,2015,01,03,2015-01-03,16:23:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.43,-88.01,33.43,-88.01,0,0,0,0,0,107,0,0,0,EG
556264,2015,01,03,2015-01-03,16:30:00,3,AL,1,0,52.0,0,0,0.001,0.0,31.522,-87.3399,31.522,-87.3399,0,0,0,0,0,99,0,0,0,EG
549317,2015,01,03,2015-01-03,16:30:00,3,MS,28,0,62.0,0,0,0.03,0.0,33.51,-88.4,33.51,-88.4,0,0,0,0,0,87,0,0,0,EG
556259,2015,01,03,2015-01-03,16:51:00,3,AL,1,0,61.0,0,0,0.002,0.0,31.6444,-87.1801,31.6444,-87.1801,0,0,0,0,0,99,0,0,0,EG
556260,2015,01,03,2015-01-03,16:59:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.7932,-88.2302,33.7932,-88.2302,0,0,0,0,0,75,0,0,0,EG
556261,2015,01,03,2015-01-03,17:02:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.79,-88.16,33.79,-88.16,0,0,0,0,0,75,0,0,0,EG
556266,2015,01,03,2015-01-03,17:22:00,3,AL,1,0,65.0,0,0,0.0,0.0,34.04,-87.89,34.0625,-87.8678,0,0,0,0,0,93,0,0,0,EG
556810,2015,01,03,2015-01-03,17:29:00,3,AL,1,0,55.0,0,0,0.0,0.0,34.2039,-87.8546,34.2039,-87.8546,0,0,0,0,0,93,0,0,0,EG
556825,2015,01,03,2015-01-03,17:52:00,3,AL,1,0,51.0,0,0,0.0,0.0,34.2803,-87.6004,34.2803,-87.6004,0,0,0,0,0,133,0,0,0,MG
560004,2015,01,03,2015-01-03,19:41:00,3,AL,1,0,74.0,0,0,0.0,0.0,34.2645,-86.2516,34.3049,-86.1503,0,0,0,0,0,95,0,0,0,EG
559276,2015,01,03,2015-01-03,19:42:00,3,AL,1,0,61.0,0,0,0.0,0.0,34.2738,-86.2324,34.2818,-86.2197,0,0,0,0,0,95,0,0,0,EG
555618,2015,01,04,2015-01-04,04:35:00,3,GA,13,0,74.0,0,0,0.05,0.0,33.8602,-84.2853,33.8669,-84.2683,0,0,0,0,0,89,0,0,0,EG
550949,2015,01,04,2015-01-04,06:28:00,3,AL,1,0,50.0,0,0,0.001,0.0,31.21,-85.62,31.21,-85.62,0,0,0,0,0,69,0,0,0,EG
550946,2015,01,04,2015-01-04,06:30:00,3,AL,1,0,50.0,0,0,0.0005,0.0,31.31,-85.55,31.31,-85.55,0,0,0,0,0,45,0,0,0,EG
550950,2015,01,04,2015-01-04,06:57:00,3,AL,1,0,50.0,0,0,0.001,0.0,31.3879,-85.2801,31.3879,-85.2801,0,0,0,0,0,67,0,0,0,EG
550951,2015,01,04,2015-01-04,07:39:00,3,GA,13,0,50.0,0,0,0.0,0.0,31.64,-84.97,31.64,-84.97,0,0,0,0,0,61,0,0,0,EG
550952,2015,01,04,2015-01-04,07:55:00,3,GA,13,0,50.0,0,0,0.0,0.0,31.62,-84.88,31.62,-84.88,0,0,0,0,0,61,0,0,0,EG
550953,2015,01,04,2015-01-04,09:30:00,3,GA,13,0,65.0,1,0,0.01,0.0,31.17,-84.19,31.17,-84.19,0,0,0,0,0,205,0,0,0,EG
550954,2015,01,04,2015-01-04,09:56:00,3,GA,13,0,50.0,0,0,0.001,0.0,31.25,-83.95,31.25,-83.95,0,0,0,0,0,71,0,0,0,EG
550955,2015,01,04,2015-01-04,10:05:00,3,GA,13,0,50.0,0,0,0.001,0.0,31.183,-83.7931,31.183,-83.7931,0,0,0,0,0,71,0,0,0,EG
550956,2015,01,04,2015-01-04,10:40:00,3,GA,13,0,50.0,0,0,0.0,0.0,31.42,-83.37,31.42,-83.37,0,0,0,0,0,277,0,0,0,EG
547093,2015,01,04,2015-01-04,13:17:00,3,SC,45,0,50.0,0,0,0.004,0.0,34.17,-80.88,34.17,-80.88,0,0,0,0,0,79,0,0,0,EG
547587,2015,01,04,2015-01-04,13:23:00,3,SC,45,0,50.0,0,0,0.004,0.0,33.3113,-81.3369,33.3113,-81.3369,0,0,0,0,0,11,0,0,0,EG
547094,2015,01,04,2015-01-04,13:35:00,3,SC,45,0,50.0,0,0,0.008,0.0,34.26,-80.61,34.4133,-80.3478,0,0,0,0,0,55,0,0,0,EG
548540,2015,01,04,2015-01-04,13:57:00,3,NC,37,0,50.0,0,0,0.003,0.0,35.46,-79.16,35.46,-79.16,0,0,0,0,0,105,0,0,0,EG
555386,2015,01,04,2015-01-04,14:12:00,3,GA,13,0,50.0,0,0,0.0,0.0,32.1,-81.11,32.1,-81.11,0,0,0,0,0,51,0,0,0,EG
548543,2015,01,04,2015-01-04,14:30:00,3,NC,37,0,50.0,0,0,0.0,0.0,35.46,-78.61,35.46,-78.61,0,0,0,0,0,101,0,0,0,EG
548546,2015,01,04,2015-01-04,14:45:00,3,NC,37,0,50.0,0,0,0.0,0.0,35.66,-78.31,35.66,-78.31,0,0,0,0,0,101,0,0,0,EG
552409,2015,01,04,2015-01-04,19:58:00,3,NJ,34,0,50.0,0,0,0.0,0.0,39.4,-75.03,39.4,-75.03,0,0,0,0,0,11,0,0,0,EG
552410,2015,01,04,2015-01-04,20:21:00,3,NJ,34,0,56.0,0,0,0.05,0.0,39.2584,-74.6068,39.2584,-74.6068,0,0,0,0,0,9,0,0,0,EG
556884,2015,01,25,2015-01-25,17:30:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.4232,-87.6055,33.2466,-87.6905,0,0,0,0,0,125,0,0,0,EG
556885,2015,01,25,2015-01-25,17:37:00,3,AL,1,0,51.0,0,0,0.0,0.0,33.22,-87.62,33.22,-87.62,0,0,0,0,0,125,0,0,0,MG
556886,2015,01,25,2015-01-25,18:17:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.57,-86.75,33.57,-86.75,0,0,0,0,0,73,0,0,0,MG
556888,2015,01,25,2015-01-25,18:30:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.49,-86.55,33.49,-86.55,0,0,0,0,0,117,0,0,0,EG
556887,2015,01,25,2015-01-25,18:38:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.109,-86.7774,33.109,-86.7774,0,0,0,0,0,117,0,0,0,EG
556889,2015,01,25,2015-01-25,18:38:00,3,AL,1,0,50.0,0,0,0.0,0.0,33.1048,-86.7525,33.1048,-86.7525,0,0,0,0,0,117,0,0,0,EG
551571,2015,02,01,2015-02-01,15:02:00,3,LA,22,0,52.0,0,0,0.004,0.0,32.62,-91.77,32.62,-91.77,0,0,0,0,0,67,0,0,0,EG
551887,2015,02,01,2015-02-01,16:35:00,3,MS,28,0,50.0,0,0,0.002,0.0,32.3033,-90.8897,32.3033,-90.8897,0,0,0,0,0,149,0,0,0,EG
551572,2015,02,01,2015-02-01,16:55:00,3,MS,28,0,50.0,0,0,0.002,0.0,32.33,-90.6,32.33,-90.6,0,0,0,0,0,49,0,0,0,EG
551888,2015,02,01,2015-02-01,17:09:00,3,MS,28,0,50.0,0,0,0.002,0.0,32.1161,-90.7278,32.1161,-90.7278,0,0,0,0,0,21,0,0,0,EG
551573,2015,02,01,2015-02-01,17:10:00,3,MS,28,0,50.0,0,0,0.002,0.0,32.26,-90.42,32.26,-90.42,0,0,0,0,0,49,0,0,0,EG
551575,2015,02,01,2015-02-01,17:22:00,3,MS,28,0,50.0,0,0,0.006,0.0,32.338,-90.191,32.338,-90.191,0,0,0,0,0,49,0,0,0,EG
551574,2015,02,01,2015-02-01,17:22:00,3,MS,28,0,54.0,0,0,0.003,0.0,32.65,-89.81,32.65,-89.81,0,0,0,0,0,89,0,0,0,EG
551582,2015,02,01,2015-02-01,17:22:00,3,MS,28,0,59.0,0,0,0.0,0.0,32.33,-90.22,32.33,-90.22,0,0,0,0,0,49,0,0,0,MG
551577,2015,02,01,2015-02-01,17:29:00,3,MS,28,0,50.0,0,0,0.003,0.0,32.82,-89.68,32.82,-89.68,0,0,0,0,0,79,0,0,0,EG
551579,2015,02,01,2015-02-01,17:44:00,3,MS,28,0,50.0,0,0,0.001,0.0,31.9599,-90.348,31.9599,-90.348,0,0,0,0,0,29,0,0,0,EG
551578,2015,02,01,2015-02-01,17:47:00,3,MS,28,0,50.0,0,0,0.003,0.0,32.68,-89.38,32.68,-89.38,0,0,0,0,0,79,0,0,0,EG
551580,2015,02,01,2015-02-01,17:55:00,3,MS,28,0,60.0,0,0,0.02,0.0,32.75,-89.25,32.75,-89.25,0,0,0,0,0,99,0,0,0,EG
551581,2015,02,01,2015-02-01,18:31:00,3,MS,28,0,55.0,0,0,0.01,0.0,32.7904,-88.6869,32.7904,-88.6869,0,0,0,0,0,69,0,0,0,EG
560954,2015,02,02,2015-02-02,11:05:00,3,VA,51,0,50.0,0,0,0.002,0.0,36.9,-76.9,36.9,-76.9,0,0,0,0,0,175,0,0,0,EG
560955,2015,02,02,2015-02-02,11:12:00,3,VA,51,0,50.0,0,0,0.001,0.0,37.06,-76.91,37.06,-76.91,0,0,0,0,0,181,0,0,0,EG
560956,2015,02,02,2015-02-02,11:15:00,3,VA,51,0,50.0,0,0,0.001,0.0,37.26,-76.65,37.26,-76.65,0,0,0,0,0,199,0,0,0,EG
560957,2015,02,02,2015-02-02,11:20:00,3,VA,51,0,50.0,0,0,0.002,0.0,37.01,-76.7,37.01,-76.7,0,0,0,0,0,93,0,0,0,EG
560958,2015,02,02,2015-02-02,11:25:00,3,VA,51,0,50.0,0,0,0.002,0.0,37.31,-76.71,37.31,-76.71,0,0,0,0,0,199,0,0,0,EG
560959,2015,02,02,2015-02-02,11:35:00,3,VA,51,0,50.0,0,0,0.002,0.0,36.68,-76.61,36.68,-76.61,0,0,0,0,0,800,0,0,0,EG
560960,2015,02,02,2015-02-02,11:35:00,3,VA,51,0,50.0,0,0,0.002,0.0,36.86,-76.45,36.86,-76.45,0,0,0,0,0,800,0,0,0,EG
