om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1959,01,15,1959-01-15,09:45:00,3,MS,28,1,0.0,0,0,0.0,0.0,33.08,-89.58,0.0,0.0,0,0,0,0,0,7,0,0,0,
2,1959,01,15,1959-01-15,13:30:00,3,MS,28,2,0.0,0,0,0.0,0.0,31.7,-89.08,0.0,0.0,0,0,0,0,0,67,0,0,0,
3,1959,01,16,1959-01-16,09:45:00,3,FL,12,1,53.0,0,0,0.0,0.0,26.6,-80.68,0.0,0.0,0,0,0,0,0,99,0,0,0,
4,1959,01,21,1959-01-21,04:25:00,3,KY,21,1,62.0,0,0,0.0,0.0,37.08,-88.68,0.0,0.0,0,0,0,0,0,145,0,0,0,
5,1959,01,21,1959-01-21,07:05:00,3,OH,39,1,60.0,0,0,0.0,0.0,41.08,-81.5,0.0,0.0,0,0,0,0,0,153,0,0,0,
6,1959,01,21,1959-01-21,08:00:00,3,TN,47,1,65.0,0,0,0.0,0.0,35.0,-85.28,0.0,0.0,0,0,0,0,0,65,0,0,0,
7,1959,01,21,1959-01-21,08:00:00,3,MS,28,3,0.0,0,0,0.0,0.0,32.08,-90.58,0.0,0.0,0,0,0,0,0,49,0,0,0,
8,1959,01,21,1959-01-21,09:00:00,3,TN,47,2,0.0,0,0,0.0,0.0,35.2,-89.0,0.0,0.0,0,0,0,0,0,69,0,0,0,
9,1959,01,21,1959-01-21,09:30:00,3,LA,22,1,0.0,0,0,0.0,0.0,30.38,-91.18,0.0,0.0,0,0,0,0,0,121,0,0,0,
10,1959,01,21,1959-01-21,11:00:00,3,LA,22,2,0.0,0,0,0.0,0.0,29.78,-90.28,0.0,0.0,0,0,0,0,0,89,0,0,0,
11,1959,01,21,1959-01-21,11:00:00,3,TN,47,3,0.0,0,0,0.0,0.0,35.2,-87.0,0.0,0.0,0,0,0,0,0,55,0,0,0,
12,1959,01,21,1959-01-21,13:00:00,3,KY,21,2,0.0,0,0,0.0,0.0,37.88,-86.08,0.0,0.0,0,0,0,0,0,163,0,0,0,
13,1959,01,21,1959-01-21,13:10:00,3,KY,21,3,0.0,0,0,0.0,0.0,37.7,-85.9,0.0,0.0,0,0,0,0,0,93,0,0,0,
14,1959,01,21,1959-01-21,13:41:00,3,KY,21,4,70.0,0,0,0.0,0.0,38.0,-84.5,0.0,0.0,0,0,0,0,0,67,0,0,0,
15,1959,01,21,1959-01-21,14:00:00,3,KY,21,5,0.0,0,0,0.0,0.0,37.5,-83.4,0.0,0.0,0,0,0,0,0,25,0,0,0,
16,1959,01,21,1959-01-21,14:02:00,3,TN,47,4,80.0,0,0,0.0,0.0,35.88,-85.0,0.0,0.0,0,0,0,0,0,35,0,0,0,
17,1959,01,21,1959-01-21,14:34:00,3,TN,47,5,60.0,0,0,0.0,0.0,35.0,-85.28,0.0,0.0,0,0,0,0,0,65,0,0,0,
18,1959,01,21,1959-01-21,15:00:00,3,TN,47,6,0.0,0,0,0.0,0.0,35.88,-84.58,0.0,0.0,0,0,0,0,0,145,0,0,0,
19,1959,01,21,1959-01-21,15:00:00,3,TN,47,7,0.0,0,0,0.0,0.0,36.28,-86.0,0.0,0.0,0,0,0,0,0,159,0,0,0,
