om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1966,01,01,1966-01-01,23:00:00,3,TX,48,1,51.0,0,0,0.0,0.0,32.78,-97.0,0.0,0.0,0,0,0,0,0,113,0,0,0,
2,1966,01,01,1966-01-01,23:03:00,3,TX,48,2,57.0,0,0,0.0,0.0,32.78,-96.78,0.0,0.0,0,0,0,0,0,113,0,0,0,
3,1966,01,28,1966-01-28,21:30:00,3,LA,22,1,0.0,0,0,0.0,0.0,29.98,-90.08,0.0,0.0,0,0,0,0,0,71,0,0,0,
4,1966,02,03,1966-02-03,15:45:00,3,OK,40,1,0.0,0,0,0.0,0.0,35.38,-98.28,0.0,0.0,0,0,0,0,0,17,0,0,0,
5,1966,02,03,1966-02-03,17:00:00,3,OK,40,2,0.0,0,0,0.0,0.0,35.2,-98.0,0.0,0.0,0,0,0,0,0,51,0,0,0,
6,1966,02,03,1966-02-03,18:30:00,3,OK,40,3,0.0,0,0,0.0,0.0,34.78,-97.5,0.0,0.0,0,0,0,0,0,49,0,0,0,
7,1966,02,03,1966-02-03,18:30:00,3,OK,40,4,0.0,0,0,0.0,0.0,34.88,-97.5,0.0,0.0,0,0,0,0,0,87,0,0,0,
8,1966,02,08,1966-02-08,11:28:00,3,KS,20,1,54.0,0,0,0.0,0.0,37.0,-100.9,0.0,0.0,0,0,0,0,0,175,0,0,0,
9,1966,02,09,1966-02-09,01:00:00,3,TX,48,3,0.0,0,0,0.0,0.0,29.78,-95.4,0.0,0.0,0,0,0,0,0,201,0,0,0,
10,1966,02,09,1966-02-09,01:00:00,3,OK,40,5,0.0,0,0,0.0,0.0,35.2,-95.18,0.0,0.0,0,0,0,0,0,61,0,0,0,
11,1966,02,09,1966-02-09,05:15:00,3,TX,48,4,0.0,0,0,0.0,0.0,32.78,-97.28,0.0,0.0,0,0,0,0,0,439,0,0,0,
12,1966,02,09,1966-02-09,05:19:00,3,TX,48,5,63.0,0,0,0.0,0.0,32.78,-97.18,0.0,0.0,0,0,0,0,0,439,0,0,0,
13,1966,02,09,1966-02-09,05:30:00,3,TX,48,6,0.0,0,0,0.0,0.0,32.5,-97.4,0.0,0.0,0,0,0,0,0,251,0,0,0,
14,1966,02,09,1966-02-09,05:40:00,3,TX,48,7,60.0,0,0,0.0,0.0,32.78,-97.28,0.0,0.0,0,0,0,0,0,439,0,0,0,
15,1966,02,09,1966-02-09,07:30:00,3,TX,48,8,0.0,0,0,0.0,0.0,33.5,-95.58,0.0,0.0,0,0,0,0,0,277,0,0,0,
16,1966,02,09,1966-02-09,15:00:00,3,TX,48,9,0.0,0,0,0.0,0.0,33.2,-97.08,0.0,0.0,0,0,0,0,0,121,0,0,0,
17,1966,02,09,1966-02-09,22:15:00,3,TX,48,10,0.0,0,0,0.0,0.0,28.88,-96.9,0.0,0.0,0,0,0,0,0,469,0,0,0,
18,1966,02,09,1966-02-09,22:55:00,3,TX,48,11,0.0,0,0,0.0,0.0,28.88,-96.78,0.0,0.0,0,0,0,0,0,239,0,0,0,
19,1966,02,09,1966-02-09,22:55:00,3,TX,48,12,0.0,0,0,0.0,0.0,29.2,-96.58,0.0,0.0,0,0,0,0,0,0,0,0,0,
20,1966,02,09,1966-02-09,23:30:00,3,TX,48,13,0.0,0,0,0.0,0.0,28.5,-97.78,0.0,0.0,0,0,0,0,0,25,0,0,0,
21,1966,02,10,1966-02-10,01:15:00,3,TX,48,14,0.0,0,0,0.0,0.0,29.68,-95.28,0.0,0.0,0,0,0,0,0,201,0,0,0,
22,1966,02,10,1966-02-10,07:15:00,3,TN,47,1,0.0,0,0,0.0,0.0,35.38,-84.58,0.0,0.0,0,0,0,0,0,107,0,0,0,
23,1966,02,10,1966-02-10,09:25:00,3,AL,1,1,0.0,0,0,0.0,0.0,34.78,-87.58,0.0,0.0,0,0,0,0,0,33,0,0,0,
24,1966,02,10,1966-02-10,10:00:00,3,TN,47,2,0.0,0,0,0.0,0.0,36.0,-85.0,0.0,0.0,0,0,0,0,0,35,0,0,0,
25,1966,02,13,1966-02-13,01:00:00,3,FL,12,1,52.0,0,0,0.0,0.0,30.18,-85.68,0.0,0.0,0,0,0,0,0,5,0,0,0,
26,1966,02,13,1966-02-13,02:00:00,3,AL,1,2,52.0,0,0,0.0,0.0,31.28,-85.58,0.0,0.0,0,0,0,0,0,45,0,0,0,
27,1966,02,13,1966-02-13,02:00:00,3,FL,12,2,0.0,0,0,0.0,0.0,30.38,-84.4,0.0,0.0,0,0,0,0,0,73,0,0,0,
28,1966,02,13,1966-02-13,02:39:00,3,AL,1,3,0.0,0,0,0.0,0.0,34.7,-86.58,0.0,0.0,0,0,0,0,0,89,0,0,0,
29,1966,02,13,1966-02-13,03:21:00,3,GA,13,1,70.0,0,0,0.0,0.0,32.7,-83.68,0.0,0.0,0,0,0,0,0,0,0,0,0,
30,1966,02,13,1966-02-13,09:00:00,3,NC,37,1,0.0,0,0,0.0,0.0,34.28,-79.68,0.0,0.0,0,0,0,0,0,0,0,0,0,
31,1966,02,13,1966-02-13,09:00:00,3,NC,37,2,0.0,0,0,0.0,0.0,35.08,-78.9,0.0,0.0,0,0,0,0,0,51,0,0,0,
32,1966,02,13,1966-02-13,09:15:00,3,NC,37,3,0.0,0,0,0.0,0.0,35.0,-80.68,0.0,0.0,0,0,0,0,0,179,0,0,0,
33,1966,02,13,1966-02-13,09:15:00,3,NC,37,4,0.0,0,0,0.0,0.0,35.2,-81.28,0.0,0.0,0,0,0,0,0,45,0,0,0,
34,1966,02,13,1966-02-13,10:00:00,3,NC,37,5,0.0,0,0,0.0,0.0,35.0,-78.18,0.0,0.0,0,0,0,0,0,163,0,0,0,
35,1966,02,13,1966-02-13,10:10:00,3,NC,37,6,0.0,0,0,0.0,0.0,35.28,-78.0,0.0,0.0,0,0,0,0,0,191,0,0,0,
36,1966,02,13,1966-02-13,10:15:00,3,NC,37,7,0.0,0,0,0.0,0.0,35.2,-78.08,0.0,0.0,0,0,0,0,0,191,0,0,0,
37,1966,02,13,1966-02-13,10:30:00,3,NC,37,8,0.0,0,0,0.0,0.0,35.78,-80.9,0.0,0.0,0,0,0,0,0,97,0,0,0,
38,1966,02,13,1966-02-13,10:45:00,3,VA,51,1,0.0,0,0,0.0,0.0,36.7,-77.58,0.0,0.0,0,0,0,0,0,81,0,0,0,
39,1966,02,13,1966-02-13,11:33:00,3,VA,51,2,0.0,0,0,0.0,0.0,37.38,-77.4,0.0,0.0,0,0,0,0,0,41,0,0,0,
40,1966,02,13,1966-02-13,11:33:00,3,VA,51,3,0.0,0,0,0.0,0.0,37.5,-77.28,0.0,0.0,0,0,0,0,0,87,0,0,0,
41,1966,02,13,1966-02-13,12:00:00,3,VA,51,4,0.0,0,0,0.0,0.0,36.58,-76.18,0.0,0.0,0,0,0,0,0,710,0,0,0,
42,1966,02,13,1966-02-13,12:00:00,3,VA,51,5,55.0,0,0,0.0,0.0,36.88,-76.18,0.0,0.0,0,0,0,0,0,810,0,0,0,
43,1966,02,13,1966-02-13,12:00:00,3,NC,37,9,61.0,0,0,0.0,0.0,35.2,-79.0,0.0,0.0,0,0,0,0,0,51,0,0,0,
44,1966,02,13,1966-02-13,12:58:00,3,VA,51,6,60.0,0,0,0.0,0.0,39.0,-77.58,0.0,0.0,0,0,0,0,0,107,0,0,0,
45,1966,02,13,1966-02-13,13:00:00,3,DE,10,1,0.0,0,0,0.0,0.0,38.5,-75.18,0.0,0.0,0,0,0,0,0,5,0,0,0,
46,1966,02,13,1966-02-13,14:00:00,3,MD,24,1,0.0,0,0,0.0,0.0,38.88,-77.08,0.0,0.0,0,0,0,0,0,0,0,0,0,
47,1966,02,13,1966-02-13,14:00:00,3,MD,24,2,0.0,0,0,0.0,0.0,39.0,-77.0,0.0,0.0,0,0,0,0,0,31,0,0,0,
48,1966,02,27,1966-02-27,03:00:00,3,FL,12,3,0.0,0,0,0.0,0.0,30.38,-84.4,0.0,0.0,0,0,0,0,0,73,0,0,0,
49,1966,02,28,1966-02-28,12:10:00,3,FL,12,4,54.0,0,0,0.0,0.0,30.18,-81.68,0.0,0.0,0,0,0,0,0,19,0,0,0,
50,1966,03,03,1966-03-03,05:26:00,3,OK,40,6,50.0,0,0,0.0,0.0,34.2,-97.08,0.0,0.0,0,0,0,0,0,19,0,0,0,
51,1966,03,03,1966-03-03,07:30:00,3,MO,29,1,0.0,0,0,0.0,0.0,39.08,-92.4,0.0,0.0,0,0,0,0,0,19,0,0,0,
52,1966,03,04,1966-03-04,04:15:00,3,GA,13,2,65.0,0,0,0.0,0.0,34.0,-83.4,0.0,0.0,0,0,0,0,0,59,0,0,0,
53,1966,03,05,1966-03-05,03:00:00,3,FL,12,5,0.0,0,0,0.0,0.0,28.0,-81.78,0.0,0.0,0,0,0,0,0,105,0,0,0,
54,1966,03,05,1966-03-05,15:42:00,3,NJ,34,1,63.0,0,0,0.0,0.0,40.88,-74.58,0.0,0.0,0,0,0,0,0,27,0,0,0,
55,1966,03,17,1966-03-17,18:45:00,3,MO,29,2,61.0,0,0,0.0,0.0,39.0,-94.5,0.0,0.0,0,0,0,0,0,95,0,0,0,
56,1966,03,17,1966-03-17,18:50:00,3,MO,29,3,0.0,0,0,0.0,0.0,39.2,-94.58,0.0,0.0,0,0,0,0,0,47,0,0,0,
57,1966,03,17,1966-03-17,20:45:00,3,OK,40,7,69.0,0,0,0.0,0.0,36.0,-96.78,0.0,0.0,0,0,0,0,0,119,0,0,0,
58,1966,03,17,1966-03-17,21:05:00,3,OK,40,8,52.0,0,0,0.0,0.0,35.78,-96.58,0.0,0.0,0,0,0,0,0,37,0,0,0,
59,1966,03,17,1966-03-17,21:45:00,3,MO,29,4,0.0,0,0,0.0,0.0,39.2,-92.18,0.0,0.0,0,0,0,0,0,19,0,0,0,
60,1966,03,21,1966-03-21,12:20:00,3,IL,17,1,0.0,0,0,0.0,0.0,40.0,-89.68,0.0,0.0,0,0,0,0,0,129,0,0,0,
61,1966,03,21,1966-03-21,12:20:00,3,IL,17,2,0.0,0,0,0.0,0.0,40.0,-89.78,0.0,0.0,0,0,0,0,0,129,0,0,0,
62,1966,03,21,1966-03-21,15:41:00,3,IL,17,3,0.0,0,0,0.0,0.0,41.78,-89.68,0.0,0.0,0,0,0,0,0,195,0,0,0,
63,1966,03,21,1966-03-21,18:30:00,3,WI,55,1,0.0,0,0,0.0,0.0,42.7,-88.08,0.0,0.0,0,0,0,0,0,101,0,0,0,
64,1966,03,21,1966-03-21,18:35:00,3,WI,55,2,0.0,0,0,0.0,0.0,42.58,-88.58,0.0,0.0,0,0,0,0,0,127,0,0,0,
65,1966,03,21,1966-03-21,18:35:00,3,WI,55,3,0.0,0,0,0.0,0.0,42.7,-88.28,0.0,0.0,0,0,0,0,0,101,0,0,0,
66,1966,03,21,1966-03-21,18:35:00,3,WI,55,4,0.0,0,0,0.0,0.0,42.78,-88.58,0.0,0.0,0,0,0,0,0,127,0,0,0,
67,1966,03,22,1966-03-22,01:10:00,3,MI,26,1,0.0,0,0,0.0,0.0,42.7,-85.28,0.0,0.0,0,0,0,0,0,15,0,0,0,
68,1966,03,22,1966-03-22,13:45:00,3,IA,19,1,0.0,0,0,0.0,0.0,42.88,-92.78,0.0,0.0,0,0,0,0,0,23,0,0,0,
69,1966,03,22,1966-03-22,14:00:00,3,MO,29,5,0.0,0,0,0.0,0.0,39.78,-94.28,0.0,0.0,0,0,0,0,0,63,0,0,0,
70,1966,03,22,1966-03-22,16:00:00,3,MO,29,6,0.0,0,0,0.0,0.0,38.78,-94.18,0.0,0.0,0,0,0,0,0,37,0,0,0,
71,1966,03,22,1966-03-22,16:30:00,3,MO,29,7,0.0,0,0,0.0,0.0,39.38,-93.4,0.0,0.0,0,0,0,0,0,33,0,0,0,
72,1966,03,22,1966-03-22,17:00:00,3,NE,31,1,50.0,0,0,0.0,0.0,42.0,-97.4,0.0,0.0,0,0,0,0,0,119,0,0,0,
73,1966,03,22,1966-03-22,18:12:00,3,OK,40,9,65.0,0,0,0.0,0.0,34.88,-95.78,0.0,0.0,0,0,0,0,0,121,0,0,0,
74,1966,03,22,1966-03-22,18:13:00,3,TX,48,15,58.0,0,0,0.0,0.0,33.7,-96.68,0.0,0.0,0,0,0,0,0,181,0,0,0,
75,1966,03,22,1966-03-22,18:15:00,3,MO,29,8,0.0,0,0,0.0,0.0,39.0,-92.9,0.0,0.0,0,0,0,0,0,53,0,0,0,
76,1966,03,23,1966-03-23,14:30:00,3,OH,39,1,0.0,0,0,0.0,0.0,41.38,-81.78,0.0,0.0,0,0,0,0,0,35,0,0,0,
77,1966,03,23,1966-03-23,16:55:00,3,OH,39,2,0.0,0,0,0.0,0.0,39.08,-84.5,0.0,0.0,0,0,0,0,0,0,0,0,0,
78,1966,03,23,1966-03-23,17:00:00,3,OH,39,3,0.0,0,0,0.0,0.0,40.7,-82.78,0.0,0.0,0,0,0,0,0,117,0,0,0,
79,1966,03,23,1966-03-23,17:00:00,3,OH,39,4,0.0,0,0,0.0,0.0,41.38,-82.18,0.0,0.0,0,0,0,0,0,93,0,0,0,
80,1966,03,23,1966-03-23,18:00:00,3,OH,39,5,0.0,0,0,0.0,0.0,40.5,-81.4,0.0,0.0,0,0,0,0,0,157,0,0,0,
81,1966,03,27,1966-03-27,22:45:00,3,TX,48,16,0.0,0,0,0.0,0.0,30.08,-97.68,0.0,0.0,0,0,0,0,0,453,0,0,0,
82,1966,03,28,1966-03-28,02:55:00,3,TX,48,17,0.0,0,0,0.0,0.0,28.1,-97.68,0.0,0.0,0,0,0,0,0,409,0,0,0,
83,1966,03,28,1966-03-28,22:00:00,3,TX,48,18,0.0,0,0,0.0,0.0,28.88,-99.58,0.0,0.0,0,0,0,0,0,507,0,0,0,
84,1966,03,29,1966-03-29,20:05:00,3,FL,12,6,52.0,0,0,0.0,0.0,25.78,-80.28,0.0,0.0,0,0,0,0,0,25,0,0,0,
85,1966,03,31,1966-03-31,16:16:00,3,ND,38,1,60.0,0,0,0.0,0.0,48.0,-97.18,0.0,0.0,0,0,0,0,0,35,0,0,0,
