om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
1,1958,01,02,1958-01-02,01:00:00,3,FL,12,1,0.0,0,0,0.0,0.0,28.28,-82.78,0.0,0.0,0,0,0,0,0,0,0,0,0,
2,1958,01,21,1958-01-21,08:45:00,3,FL,12,2,0.0,0,0,0.0,0.0,29.08,-83.08,0.0,0.0,0,0,0,0,0,0,0,0,0,
3,1958,01,31,1958-01-31,19:00:00,3,GA,13,1,0.0,0,0,0.0,0.0,34.5,-85.0,0.0,0.0,0,0,0,0,0,129,0,0,0,
4,1958,01,31,1958-01-31,19:30:00,3,GA,13,2,0.0,0,0,0.0,0.0,33.88,-84.78,0.0,0.0,0,0,0,0,0,223,0,0,0,
5,1958,02,06,1958-02-06,01:00:00,3,AR,5,1,0.0,0,0,0.0,0.0,34.7,-92.18,0.0,0.0,0,0,0,0,0,119,0,0,0,
6,1958,02,06,1958-02-06,12:05:00,3,AL,1,1,0.0,0,0,0.0,0.0,31.78,-86.0,0.0,0.0,0,0,0,0,0,109,0,0,0,
7,1958,02,26,1958-02-26,17:50:00,3,MS,28,1,0.0,0,0,0.0,0.0,32.2,-90.08,0.0,0.0,0,0,0,0,0,121,0,0,0,
8,1958,02,26,1958-02-26,21:30:00,3,AL,1,2,71.0,0,0,0.0,0.0,30.7,-88.28,0.0,0.0,0,0,0,0,0,97,0,0,0,
9,1958,02,27,1958-02-27,03:00:00,3,FL,12,3,0.0,0,0,0.0,0.0,30.58,-84.58,0.0,0.0,0,0,0,0,0,39,0,0,0,
10,1958,02,27,1958-02-27,04:00:00,3,FL,12,4,0.0,0,0,0.0,0.0,30.7,-86.08,0.0,0.0,0,0,0,0,0,131,0,0,0,
11,1958,03,08,1958-03-08,05:00:00,3,TX,48,1,0.0,0,0,0.0,0.0,32.7,-95.5,0.0,0.0,0,0,0,0,0,499,0,0,0,
12,1958,03,12,1958-03-12,17:00:00,3,CA,6,1,0.0,0,0,0.0,0.0,33.78,-118.18,0.0,0.0,0,0,0,0,0,37,0,0,0,
13,1958,03,12,1958-03-12,19:30:00,3,FL,12,5,0.0,0,0,0.0,0.0,26.2,-80.18,0.0,0.0,0,0,0,0,0,11,0,0,0,
14,1958,03,13,1958-03-13,22:00:00,3,VA,51,1,0.0,0,0,0.0,0.0,36.88,-76.0,0.0,0.0,0,0,0,0,0,810,0,0,0,
15,1958,03,13,1958-03-13,22:30:00,3,VA,51,2,0.0,0,0,0.0,0.0,37.38,-75.9,0.0,0.0,0,0,0,0,0,131,0,0,0,
16,1958,03,23,1958-03-23,19:00:00,3,OR,41,1,0.0,0,0,0.0,0.0,45.58,-122.38,0.0,0.0,0,0,0,0,0,51,0,0,0,
17,1958,03,29,1958-03-29,00:30:00,3,TX,48,2,0.0,0,0,0.0,0.0,32.88,-96.58,0.0,0.0,0,0,0,0,0,113,0,0,0,
18,1958,04,01,1958-04-01,18:30:00,3,MA,25,1,71.0,0,0,0.0,0.0,41.28,-70.08,0.0,0.0,0,0,0,0,0,19,0,0,0,
19,1958,04,03,1958-04-03,12:12:00,3,CA,6,2,0.0,0,0,0.0,0.0,36.78,-119.68,0.0,0.0,0,0,0,0,0,19,0,0,0,
20,1958,04,03,1958-04-03,16:00:00,3,AR,5,2,0.0,0,0,0.0,0.0,34.88,-90.78,0.0,0.0,0,0,0,0,0,77,0,0,0,
21,1958,04,03,1958-04-03,22:45:00,3,GA,13,3,0.0,0,0,0.0,0.0,33.7,-84.9,0.0,0.0,0,0,0,0,0,97,0,0,0,
22,1958,04,04,1958-04-04,18:00:00,3,KS,20,1,65.0,0,0,0.0,0.0,38.88,-97.18,0.0,0.0,0,0,0,0,0,41,0,0,0,
23,1958,04,05,1958-04-05,11:00:00,3,MO,29,1,0.0,0,0,0.0,0.0,38.78,-92.0,0.0,0.0,0,0,0,0,0,27,0,0,0,
